jackknife_index	O00_0	O00_1	O00_2	O00_4	O00_5	O01_0	O01_1	O01_2	O01_4	O01_5	O10_0	O10_1	O10_2	O10_4	O10_5
0	0.4403122804464287	0.4220460924663521	0.40518767127729144	0.36876061983018893	0.35860944661937444	0.011988372754123032	0.02051389586741395	0.10606174988819002	0.15958522097735262	0.18075504888799257	0.33350298910838494	0.3230252967656738	0.3008452996762026	0.08200832010202577	0.03582472222615167
1	0.44031463872466897	0.4225060868941684	0.4061335606746434	0.3707188528825468	0.36031973138980133	0.02434552005917962	0.015123696776238722	0.09457257075130812	0.13456317336685972	0.16130179315492818	0.3356760736506112	0.3229255303406221	0.29536485959018743	0.07003069530664593	0.002084839189373797
2	0.44041676753180564	0.42246219067337043	0.40590293334236316	0.3702914642436177	0.36023786027377624	0.016988066098318745	0.011886680301743432	0.0948499466891444	0.1374664349308555	0.16440531746159479	0.3365468773174506	0.32325084744695076	0.2957982799228248	0.06311900937032605	-0.007865613654957259
3	0.4403089666989221	0.42192465506906773	0.40490032996747866	0.36633164672039936	0.35506359780596514	-0.06040184466729007	-0.015893939163365702	0.08377985522335489	0.16303835765272162	0.18922849915320125	0.33761933286374124	0.3252300778166331	0.30001574532399516	0.0668110460110943	0.01646908824582765
4	0.44064558483711364	0.4226654467233532	0.40622654844441136	0.36987056601091195	0.36014876255920336	-0.0345496076454371	-0.01080751421225956	0.07942745020822342	0.13800117757233757	0.15769723965544824	0.34178687240572514	0.32953511065096547	0.30182828967806563	0.06311142786677756	-0.0009568894120671328
5	0.44094088974842277	0.42336178498158106	0.40742513524109814	0.3712550006305943	0.36198183434691833	0.028356777263691096	0.0059644697811414415	0.0820580668949161	0.13053998854297405	0.1491152290534166	0.3411428357729289	0.3291196717281151	0.3034081877727526	0.0698807342566416	0.0071341763833375794
6	0.44084234830963437	0.4226141601497348	0.40578544774902015	0.36909722078922774	0.3588836602733125	0.014983314064876699	0.01284690105857317	0.09782936186284273	0.14641165415043436	0.17075393597355426	0.3365792868556825	0.3254946734908174	0.3009621016517152	0.06928540947421147	0.010142417733814468
7	0.44035091700153367	0.4223614214456715	0.4058900923755219	0.36938861109681426	0.359613989941893	-0.029704737790462225	-0.003958016181523204	0.08868774608136429	0.14758323301762852	0.170823546340303	0.33567025204032935	0.3233147928812975	0.2966270146866117	0.06719600146102254	0.003061425866379957
8	0.4409342488998264	0.42299966851860993	0.4064798631248829	0.3709543070019264	0.36057047764532674	-0.06480467016753418	-0.021744822030658285	0.07924474523936066	0.12734767633801924	0.15886302082317444	0.33645008501285856	0.3249572920852169	0.3008742905971334	0.06673379142851535	0.01395133661417568
9	0.44048178120527065	0.42260946959475976	0.4060492667876426	0.36977537627730045	0.3593818096655452	0.03952828663666153	0.02418807348300884	0.1033701749831051	0.1518978225841383	0.17792106645723713	0.33685522733757944	0.32519438180163956	0.29960978628972995	0.08162126157520341	0.020821385468340406
10	0.4405895195020023	0.4228843403917026	0.4066274534237276	0.3706581266975973	0.36069569111361444	-0.004629634708389615	-0.002486443128420458	0.08600200789960004	0.1336434432950958	0.16022970117269097	0.3382032092884027	0.3257793200785848	0.2999179608057625	0.0840259764558681	0.02231479265791324
11	0.4412758206466383	0.42316596656909117	0.4064807772508654	0.3699376408263927	0.3597386149215768	0.03967810152942647	0.026132101751260912	0.10482083835503536	0.14865617474202306	0.1758525477427927	0.32763644150514	0.31749943419055654	0.29342345907045236	0.06954314637365983	0.00687055987203378
12	0.44099430105007437	0.4229068936048341	0.4062497802564514	0.3688630008338033	0.35907688901389817	-0.01765154434686466	-0.0016348385117003206	0.08715693512982356	0.15115513946299597	0.16697509681197845	0.3323606391197006	0.3191539953705731	0.29228225062592395	0.0691318509309387	0.005960221651245233
13	0.44036321558682157	0.4223957088615365	0.4056805621931943	0.37019897448272715	0.3594422004427196	0.05133681104408255	0.02488457918642872	0.10636737727519902	0.13643349122271936	0.1695133566897768	0.33159769521698534	0.3189581019564345	0.2935219687055112	0.05863299463887854	-0.0019467545805957123
14	0.4401249088439379	0.42240662819957553	0.40595464005555415	0.3702667316781238	0.35953588431222167	0.047936791853217045	0.019727295173030575	0.0990380866283572	0.1362132405521505	0.16855222689229052	0.33499980455614353	0.3219853764999331	0.29588475608569575	0.06360735021160002	0.004081394250823062
15	0.44147032720000595	0.4234150030785023	0.40660693211721116	0.370150994624197	0.3591247892512667	-0.007016592331869194	-0.004176782711261862	0.08476548146742488	0.14007075772672944	0.16856974570282732	0.33152246974778926	0.3187859525107205	0.2938022317214926	0.051152306088048466	-0.0035557119251848
16	0.44026301536128387	0.4223482416487974	0.40574785270273284	0.3703286835244969	0.3600405730613814	0.02285610821659672	0.022222741954534504	0.10424204284644263	0.14172090739601148	0.16737533778635946	0.33853369053046095	0.32829893220394774	0.3067460962161293	0.08408509422892867	0.02547661233615174
17	0.44001933163657564	0.42201732123052066	0.40550068516541765	0.36823787226142995	0.3583790421764541	-0.008734669955872881	0.0013288828015627172	0.08886023548295639	0.14813992830090283	0.1703805780881489	0.333071168716722	0.32191700048500194	0.29664985253362086	0.07279999491759327	0.007470391484370471
18	0.4406706472039143	0.4226813667352404	0.4062886526459819	0.37025631137375936	0.360651016874073	-0.005989105636629112	0.00564424847173825	0.0929354778943957	0.14975298327454284	0.17015323704776594	0.33899828029903	0.32547012011814547	0.2973850432129914	0.06467007114670899	-0.0058950015905606945
19	0.4401766489898934	0.42208529866512345	0.4054921369187101	0.36881943870266204	0.35871620458382014	-0.011458467643218083	-0.0010194559784276053	0.08784342712639591	0.13922622891168487	0.16385839633928057	0.3344417375551793	0.3216984660169513	0.29462836186777647	0.06402557029831332	0.0016375785490704772
20	0.44039685647941323	0.4223327225123585	0.40562116358843736	0.3682595871397153	0.35740827497866334	-0.022084418797606177	-0.006427620620352485	0.08432545040136673	0.14516329092065164	0.17094047707587204	0.3373336162301926	0.325756136047198	0.2994970276165556	0.07455710188841601	0.014320895909787277
21	0.4403165804601973	0.4224378457845752	0.4060659661298079	0.3698969799156151	0.35997869900475127	-0.013170904645944607	-0.002052912116139307	0.08562959425075546	0.13885234832078028	0.16101646187502056	0.3399516734140535	0.32599828855095253	0.2987741344498484	0.05782572641667732	-0.0001314377574646794
22	0.44138101206826386	0.423628210688636	0.40737292128675656	0.3722260470668171	0.3625405189845889	0.01271720376208213	0.005326587724935165	0.08886659304289388	0.13224209093955136	0.1542003658489071	0.336657842265797	0.3238866687656903	0.29577321816132085	0.057392016384752255	-0.013157693760277232
23	0.4407965822462114	0.42296478325818143	0.40650506059067015	0.36991593669551776	0.3598760843181945	0.06176127305350389	0.02723098554401243	0.10241492461184408	0.14771708163046918	0.17401708183129372	0.33612921902670706	0.3234493738787189	0.29842646067500445	0.0765718398445163	0.016436265813697754
24	0.4406879879716937	0.4227069822189827	0.4060990416952677	0.3696884796442975	0.359425615573565	-0.027537751929972827	-0.007263064960093272	0.08658733734553227	0.13946286051430554	0.16651467432494432	0.3365946058135822	0.3249796889195118	0.2987557560489954	0.07231029837917825	0.009736864705515269
25	0.440404142523333	0.42252190396634937	0.40596062422183943	0.37000349416192513	0.3595218364332531	0.04732255755219832	0.02540068112807437	0.10221341624821093	0.14525588445881987	0.17162646241080223	0.33687997971530614	0.32440194852745574	0.2989955808783555	0.06546720420577813	0.0038369459430719934
26	0.44020272573787345	0.4221673778785592	0.40547952359780426	0.3690794018799323	0.3586051752183166	0.027031500610714784	0.020299826485097025	0.10244040396972386	0.14981748589977595	0.1753752049547521	0.33062267746442203	0.3183493187994589	0.29425822637291105	0.0682786277835284	0.012456836700725196
27	0.4400966173465332	0.4222673730427802	0.4057581260481519	0.369287917609538	0.359660099341448	0.010689207274248665	0.011228783299055928	0.0961387632861063	0.14702379396048804	0.1664311848092524	0.33507480728946737	0.322790548643332	0.2984165555460513	0.07494515332971227	0.019283119511072498
28	0.4406731395034136	0.42273155713510374	0.4062712270919581	0.36998645687013154	0.36027012079018456	0.06025367397131949	0.03447414054959215	0.103845073364624	0.1525919599045689	0.16570464755501835	0.33648633375330866	0.32570488425280053	0.30022055087461935	0.07386393619752846	0.011120588943283615
29	0.44045802100678555	0.4225323429113629	0.40610153137794675	0.3698142512144186	0.3600049203878273	-0.0057984245071702745	-0.001544474256914419	0.08371037603762634	0.13244762594460813	0.15398250274032382	0.3350100229254581	0.32360363636969786	0.2968794365933742	0.07522350976532781	0.007350572272200821
30	0.440483044352958	0.4225161245653113	0.40610770864432794	0.36991181940859064	0.3599673483650206	-0.043751768707903184	-0.006963041895332188	0.08692512145120511	0.1378193382010531	0.16242718042852214	0.33497706549094564	0.3242522214374844	0.29921767767586815	0.07271935091179177	0.014051747849070699
31	0.4416165401616214	0.42368148079418627	0.4071494462215231	0.37173477856795445	0.36112340759751616	-0.025094099241186378	-0.01239478356016423	0.0731145460906331	0.11773578658833168	0.14256050908432694	0.32002184530664946	0.30917898325620746	0.28277322612093103	0.05779309604894236	-0.011379565119949517
32	0.44066590606145195	0.4225377496610786	0.405829768212657	0.37004696968915535	0.3603628501405092	0.09049816364642609	0.044767515913388845	0.11063890389160491	0.1452230955619617	0.16166375759455776	0.34134990272977705	0.3255135155568169	0.29770329197173584	0.05859001061469353	-0.002740342274395638
33	0.44094715476451757	0.4228922541253196	0.40625201218913204	0.3696271721271651	0.3592259712864142	-0.02167158509339693	0.0017308590753413976	0.09344166597725888	0.14665589191874706	0.17703878169724457	0.33235646265530894	0.32036557261594	0.29581125786010515	0.06713764078400551	0.01547736690101821
34	0.44063725285956534	0.42260317924619173	0.40600721128534506	0.36995077257750375	0.3596368747739285	-0.07086935826270967	-0.019445487773126335	0.08258980567895502	0.13697381876388606	0.16461851722133003	0.33388965691411276	0.32208934302928866	0.2966258246342924	0.07861494679330522	0.015790784907977792
35	0.44135287931948897	0.42346261345252567	0.40706423888447235	0.37141581038015903	0.361507395087117	0.0005759258131466192	0.002153830644594755	0.0867539568152988	0.137023814495933	0.15862601629497045	0.3304946340572855	0.3184418918520578	0.29278080583486316	0.06493491708285888	0.0054854955227249
36	0.4407377710135186	0.4227376172700117	0.4062269756699121	0.3705249929757712	0.3608712575047132	0.025470957324143388	0.018420744867748855	0.09909734154556171	0.1429520432525224	0.165527229611294	0.33709817958424476	0.3235705531793042	0.2981431166932126	0.06375448952658556	0.008378193185378063
37	0.44010527854376164	0.4221348152824792	0.40562710835575416	0.36914727524594065	0.3590549643754707	-0.05893092207247168	-0.01935278245380665	0.07731718851003583	0.13712632201949196	0.1606815989833861	0.33547151479407245	0.3221226419838909	0.29413933103682044	0.065993631603106	-0.0020241527091846116
38	0.43971671687389297	0.42179292454199546	0.40549032761554027	0.36928401609674116	0.3603444807786882	-0.0026931286665197313	0.00723823576806632	0.09315739166596324	0.14265758454507538	0.16518670347003828	0.3350704015188158	0.32068350798047185	0.29077836920526867	0.0462532276507948	-0.024105918830583738
39	0.4403582098182566	0.42243640871657717	0.4060955651090234	0.37051683185047124	0.3609956995382347	-0.01064569994069256	0.0006345067039838816	0.08532852538204799	0.1306398278273992	0.15128621509219817	0.3378418641214029	0.32820641431374753	0.30601930609744976	0.07541836895595017	0.016186648592662736
40	0.4404683532290332	0.4222953212658931	0.4055986204524595	0.36753635568057247	0.35790810208782264	0.01452407668471769	0.021045784149860584	0.10550032594608585	0.16964097661555855	0.18963796543482886	0.33264938278899775	0.3219720138664722	0.2983119173212912	0.07589156450436492	0.010825394011017484
41	0.4401706167234655	0.4221001910890675	0.40554613071980966	0.3697259415390871	0.3600221499435243	0.08182601864729644	0.044866452108760835	0.11368126929224188	0.14914948094182645	0.1713998846473471	0.34015479427614037	0.3259610775198566	0.2987398596506858	0.058327672471183555	-0.00670519666588601
42	0.4406922909238669	0.422528616453514	0.40581594697775836	0.36859721826429503	0.3588205571416811	-0.03533764610585416	-0.005562119596008686	0.09000044255997762	0.14894191167742604	0.1725008327629889	0.3364423293060922	0.32474478646293065	0.30114125030163436	0.07341088008210504	0.02040325372823591
43	0.4413281337425685	0.42347078083116974	0.4070178271759397	0.37064577708293645	0.3605601080428998	0.03572787926076926	0.01908524175429594	0.09936359111406408	0.14989819022426396	0.17422889213678233	0.3308256847626721	0.3191926760395764	0.29419910827113255	0.06935719255351969	0.013654420803381412
44	0.44051895784251566	0.42239655262337167	0.40575294542509305	0.36854037231664954	0.3588521440793001	-0.02428953828152426	-0.001647104993264599	0.0900661863742288	0.1502866201499495	0.17132349308007788	0.3346317143462097	0.3236366976138713	0.2985154311777073	0.07642400784986013	0.009883635070627748
45	0.4407575090271396	0.42271201705915684	0.4061519477858117	0.3697144004240349	0.3596615340012671	-0.02275761340336098	-0.0032563146838097343	0.08990862384616727	0.13512660362346154	0.16529125455107777	0.33480031290012013	0.32318909107017113	0.29650652111400494	0.06785528289436862	0.0007261229264058644
46	0.4404467920784541	0.42245551509244217	0.4061420722442946	0.3691569595175344	0.35988854322367847	-0.029661602233065576	0.0001433271536088153	0.08958867012689095	0.15383302621800163	0.16948537990057302	0.3409166310322113	0.32880995966342474	0.3013265932790342	0.0719563127416051	0.005392619947091032
47	0.44087419513320025	0.42293915783985403	0.4064704004006612	0.3696016665984457	0.35957094100511827	0.004350630808402874	0.007162824511319388	0.09372623434198064	0.1486031087520033	0.17341814573707703	0.328857886783268	0.3157250048906753	0.2899601703028326	0.05957314590541961	0.0003606979722539372
48	0.4407475407160625	0.4227400287307001	0.40615597708923373	0.3697395837518459	0.35971899008259317	-0.011139522927620276	0.008502602923042484	0.09801863268468854	0.1521491948562385	0.1770006686606444	0.33388272257236207	0.32068241695213	0.2932515966011127	0.061563121890221735	-0.006111467061093112
49	0.44040260879744536	0.4224887625085805	0.4060451867525826	0.3701383796146026	0.359909989610329	-0.024711782570699788	-0.007612456670773213	0.08410053321398919	0.13344581712170217	0.16185331113698814	0.3366277861604422	0.32427438165618805	0.2983611949170297	0.06654810043293062	0.010772990330517918
50	0.4411680043246343	0.4230660453177767	0.4062750278831374	0.3697264808312572	0.35894682720899596	-0.06437211349314971	-0.01500564861345457	0.08272548428031591	0.14298254264389287	0.16793920151586528	0.32596904375018293	0.31420012340008224	0.2882775461155697	0.05231542642718127	-0.0110631794499311
51	0.4410765927155172	0.42279160572047086	0.40596429153355856	0.3694310227901509	0.3593333883961751	-0.026238438550101426	-0.010588452538332741	0.08364558548841271	0.12655414305401355	0.1570604495667857	0.3361576063375972	0.325873249389214	0.30236193738962586	0.07967080611919843	0.01331679773219738
52	0.44002665306329064	0.4220643888548548	0.40543393189115035	0.3691305489801039	0.3585853592981691	-8.332977452562033e-05	0.010651192950435357	0.0992638000563506	0.14852721180309106	0.17782183594329434	0.3394620541883638	0.3284239224546342	0.3046549742790485	0.08450881085040686	0.027215373904896395
53	0.4403497179368595	0.42251475591831567	0.40590441093825397	0.369647503389867	0.3588898497976521	-0.00854798866268848	0.004740861960178908	0.09534805701769028	0.15132780353139555	0.17904965924263688	0.33690749246025736	0.32499189324971983	0.30174020230851406	0.07082797679267452	0.017810227850978078
54	0.439867868353034	0.42186940434887676	0.40524569756760215	0.3689013892892745	0.35894963133232693	0.0025858933604026024	0.009423111089851688	0.09528598243818065	0.14569929593515316	0.1674454721493288	0.3327810410950402	0.3211386340238402	0.29624721879777693	0.06485200574527165	0.004588875274190048
55	0.4412899751532622	0.42343204990104577	0.406990433437821	0.3709764856173249	0.36074378300982995	-0.012387669735523521	-0.0028418497799784052	0.08486106148415312	0.13471859510508083	0.1583031619038515	0.33800135787783	0.32423405645001296	0.29587655232195165	0.061461313910686016	-0.0019868842451031717
56	0.4409849128908814	0.4232194381764807	0.4068557404048031	0.3715911026151278	0.36170695696648836	-0.010282577691164883	0.0002508368984513662	0.08788204061313551	0.1370539985235832	0.1606989041491546	0.3340276447476399	0.3229954588829062	0.2994343148384138	0.06585903144385222	0.014870004609648567
57	0.4401729951982649	0.4223087716158282	0.4057641146528582	0.3696989257381507	0.3593398435876327	-0.01670187593818403	-0.0032385347448670443	0.08792049966929719	0.1411120771275148	0.16706800582946074	0.3399658289389633	0.32720972547600746	0.2996876166185075	0.07324647961121414	0.008499974898869559
58	0.44160767220290575	0.4236697112489909	0.4073207375786938	0.3707825050295039	0.36084634429050627	-0.009075087079053343	-0.0016260012611816858	0.08394223836711993	0.13862851892446243	0.16165242189300227	0.3317367633272883	0.3189960405094328	0.29402691052815116	0.060615726889027666	0.0032069348686514128
59	0.4400324519782006	0.42206866044950325	0.4056165726583999	0.36870420085141437	0.35909936131968	0.025645343102365294	0.01566130738010217	0.09605173665210595	0.14498903774857694	0.16577443843660059	0.34283056816118834	0.331304005531792	0.30530442362168936	0.07673985257429303	0.009702786121146702
60	0.44065503276779805	0.42275142282344125	0.40619187501481707	0.36945928389228283	0.35957862169043814	-0.016247759351233015	-0.004957811617307281	0.0870802540894604	0.14391791009756097	0.1686558463765302	0.3331643594493623	0.3203668395926271	0.29362222856498377	0.06971316270908129	0.006672849456001141
61	0.44048549371251783	0.42251044872063925	0.4060034957074698	0.36964875754515863	0.35958175464350967	0.012726318159717302	0.0073134587347563895	0.09089122673962313	0.1348040787236538	0.16097570022834837	0.34021160781594256	0.3291132901654975	0.3060245783219866	0.07843203539276508	0.023525695461565608
62	0.4401304968059185	0.42204618751649464	0.4052999691572794	0.368982910499646	0.3583173371787698	0.025860475134412322	0.01957100711711629	0.10118915527814293	0.1500439432669515	0.1760615672805626	0.3299039852935321	0.31915287620937083	0.29713404358382445	0.07438539154710438	0.02666483625793524
63	0.4392879963643361	0.4213151529482101	0.40479075109068013	0.3680495676917674	0.3577033859177022	0.03619304885610398	0.030779560277688335	0.11016979563609627	0.1573936045167179	0.1855921170747982	0.34302616995931345	0.3350726704583748	0.31732628546420616	0.11102823590657522	0.07894751483786083
