jk_index,nsq1,nsq2,nsq3,nsq4,nsq5
0,0.44104938549884065,0.43962355443672624,0.44043712774614663,0.4434273041807275,0.44840041150427473
1,0.4418453005691553,0.4406248994680138,0.44162613046793486,0.444786861883823,0.44991461045038056
2,0.44118258798526244,0.43975325488310973,0.4405392611107005,0.44348185580066685,0.44838258410223075
3,0.44107885957480475,0.43975013526168216,0.4406642052813758,0.44375709492027576,0.44883703161553484
4,0.4428221994769066,0.4420104595720316,0.4434399560160154,0.44704147439656294,0.4526341202910445
5,0.4412083064031894,0.4397682248592306,0.4405559421628477,0.4435101573608586,0.4484358129714252
6,0.44170651440369446,0.4401271132358012,0.4408080384167886,0.4436856144969137,0.44856494438377853
7,0.4415174779730488,0.4400694786235152,0.44085291938237214,0.4438051178948724,0.4487333031085642
8,0.4413777417647924,0.4399818773843046,0.44083058067159747,0.44386075100962646,0.44887858393305213
9,0.44096105883217246,0.43948435174400174,0.4402568459839795,0.44321291013433217,0.4481632209628196
10,0.4418673343705982,0.4404711641032013,0.441301671687115,0.4442967675640124,0.44926315869749295
11,0.4414396239146301,0.4401022595965267,0.4410008373719889,0.4440723291529218,0.4491240208368709
12,0.4417095413994315,0.4402574180155318,0.44104011728493075,0.4439958936238202,0.448929585697654
13,0.44046999213516064,0.4390154110009974,0.43980502100869145,0.44277562440856105,0.44773366828236455
14,0.44054775850228006,0.4388036028242539,0.439293787540627,0.44195821633225296,0.4465984434101659
15,0.44136227489328267,0.4398513205197532,0.44056560802878564,0.44344390424762714,0.44829138081459124
16,0.44126888734771985,0.43978060418575327,0.4405479774012918,0.44350448145621957,0.4484616848925812
17,0.4408597089571521,0.4396268241116392,0.4406152335946435,0.4437632918247228,0.44887757555257046
18,0.442596450966496,0.44156399516005584,0.4428081486369505,0.4462596707646037,0.4517326441119017
19,0.4415070327316319,0.4404668877676352,0.44170335391495447,0.44514810509190794,0.45061336393062934
20,0.44166960413420786,0.4403561365919145,0.4412650240225771,0.4443351354231325,0.449371848973857
21,0.4414878174744281,0.44018082752526083,0.44108088102797594,0.44413034654709344,0.449129683477488
22,0.4412404274414676,0.43973782282883184,0.44047471778858976,0.4433868099935143,0.4482834658867739
23,0.4408011590642244,0.43944835779883595,0.4403396849893405,0.44341016755332274,0.4484698715818038
24,0.44157448398715016,0.4401209032244587,0.440903766253549,0.44386003094692406,0.4487969397521753
25,0.44155665741778605,0.440112959247288,0.440924535211467,0.44392722366461834,0.4489278411963099
26,0.44242851385400983,0.440872578160754,0.44151271905785294,0.4442915894303384,0.449010644368053
27,0.441742419000963,0.4401100590498516,0.4406990522985625,0.4434503364698016,0.4481652268998328
28,0.4408414532229938,0.4393181355781517,0.44003408898027974,0.44292758849742864,0.44780279241755133
29,0.4405521103503153,0.43930920744103547,0.44028041236961873,0.44340650625220807,0.44849016264624214
30,0.44216817203241326,0.4410506386508807,0.4421641108555745,0.445443085115543,0.4507005893979144
31,0.4413683011693641,0.4400463230613137,0.4409650571737749,0.4440628391536877,0.4491434972851156
32,0.44122745789667306,0.43983059832657834,0.4406684101321395,0.44367733085779004,0.44866591535859096
33,0.4416929713204699,0.4404915904809751,0.4415112648848315,0.4446906503910423,0.4498357451033344
34,0.4410198885358746,0.43966769215484114,0.4405656441469803,0.44364937299178153,0.44872685763597453
35,0.44073228200182984,0.43924668032532477,0.4400254304952693,0.44300366538425584,0.44798833339783267
36,0.44146434613237373,0.4403048265039614,0.4413751219864759,0.44461404992372267,0.4498260229338934
37,0.4417639180367118,0.4404856879655952,0.4414300328232813,0.444534759042863,0.449607373887291
38,0.4417182434852916,0.4404821846767081,0.44148100870115803,0.44465087312097207,0.4498008717689883
39,0.4414467517321905,0.4401074947329702,0.44099489264025316,0.4440474220349158,0.449070641969396
40,0.4412234858752144,0.4396872863310167,0.4404016017727943,0.4433033925899056,0.44819787677262257
41,0.4417197440713146,0.4407188720343447,0.4419420642933427,0.4453277039874781,0.4506819119515532
42,0.441841911370184,0.4404140845852497,0.44121790981036224,0.4441883833371876,0.449137424011515
43,0.4409841862137204,0.4395045621137154,0.44024854966562454,0.44315541475598313,0.4480295481737751
44,0.441236786751924,0.4397063968583009,0.4404197568720837,0.44331496826492167,0.4481958995650883
45,0.4417348909612226,0.4405117893866036,0.44154246771322025,0.44476144330682144,0.4499784333291243
46,0.44132369187545384,0.4398821087142383,0.44067095197038497,0.4436288670936578,0.4485605285087766
47,0.44041584578149834,0.4391681093117751,0.4401540519938541,0.4433123618678491,0.4484471599581731
48,0.4412945033800388,0.4399676781687304,0.4408846243090394,0.44398322604400486,0.4490677905434502
49,0.44156029425938603,0.44034455925072596,0.4413555116344915,0.44453179018211064,0.44967861948101656
50,0.44136994393857887,0.44012533601249715,0.44112213705730285,0.4442953884854741,0.4494555171835844
51,0.44149311919609074,0.4402973908125178,0.44133454536925365,0.44454151893794613,0.44972610931001994
52,0.4411459549655769,0.43971020559769464,0.4405133764505832,0.4434927863364402,0.4484545883683455
53,0.4416651846366325,0.4403435098565185,0.4412563598754017,0.444340296748541,0.44940364318209175
54,0.4415356825410514,0.440284561754534,0.4412625986562324,0.44440986106906266,0.44952831319648956
55,0.4421919109682397,0.4408521812581805,0.44173762695780405,0.44478489941050725,0.449803481480508
56,0.44071845419168354,0.4393130940545515,0.44014244449240636,0.4431440822737408,0.4481242400967922
57,0.44223285556752184,0.4406656705293195,0.4413455937530525,0.44420660557842073,0.4490604726101569
58,0.4412759195030708,0.4396499705398128,0.4402404951597454,0.4429878996920031,0.4476952802916898
59,0.4416999148183373,0.4405310998742697,0.44158756373223523,0.4448057333358745,0.44999553301269773
60,0.4417713760998681,0.4404498821232595,0.4413606993476472,0.4444422675974256,0.44949940893898827
61,0.44151842761587135,0.44021919406643173,0.44114614727990786,0.4442374675356936,0.4492993835769902
62,0.4414778750351861,0.44004264149214056,0.4408467006916763,0.443825949479552,0.44878937897667415
63,0.4415021492106639,0.4403478151014445,0.44143095295762025,0.44468878503614684,0.4499278686256616
64,0.44094004610288556,0.4395903467665383,0.44048395746587965,0.4435577370429694,0.44861814395071403
65,0.44191371510925803,0.4406106123572125,0.4415156593237714,0.44456732525863346,0.44957383977802845
66,0.44150583730102166,0.4401465271852953,0.44102358677573733,0.4440750244029934,0.44910595711441176
67,0.4411717560044928,0.43988348440451097,0.4408041469622318,0.4438753537610909,0.4488988351806607
68,0.4417798610587237,0.44026269885726776,0.44097350111058325,0.44385113082302574,0.44870017335064416
69,0.4408695958966383,0.43946057997634824,0.4402794151043007,0.44326486243208624,0.44822173070096133
70,0.44148676133123177,0.4401553091480613,0.4410413103755585,0.4440843561438965,0.44908905964367124
71,0.4415165465270196,0.44012119779503656,0.4409358467067218,0.4439013013124393,0.4488207702496245
72,0.4414267219078871,0.4401664465097711,0.44114903692090646,0.44430874762385825,0.44945739660235023
73,0.4414680446148648,0.4401207343081002,0.4409880250238067,0.44400878194224014,0.4489895037643592
74,0.44117948063909196,0.43992134634816615,0.44089155958875803,0.4440304612210735,0.44913957651117514
75,0.4418118872737528,0.44028043935486033,0.4409867906974134,0.44386787395367433,0.44873078833305097
76,0.44024558491836163,0.4390058056615451,0.43999023976082774,0.4431380189044133,0.44825372041426653
77,0.44136757181398695,0.4398323368306915,0.44053847158893655,0.4434222277525035,0.4482915768774772
78,0.44172767197740626,0.4402964505686427,0.44111559426687064,0.444117907433718,0.4491170805562149
79,0.4408562488658606,0.43950557122462797,0.4403905990584062,0.4434498202233895,0.44848747200869404
80,0.44098337819354055,0.43933943101420236,0.43994329232564205,0.4427334575239189,0.44751241167771855
81,0.4419040781020392,0.4405990310500918,0.44154719556693817,0.4446822844913795,0.4498157324943349
82,0.4411550525195405,0.4397408191674912,0.44056032685803004,0.4435524468545958,0.4485209187280876
83,0.44131450277638457,0.43992909817800263,0.4407757419874343,0.4437903410965488,0.44878290582361746
84,0.44161612207217593,0.4403505384745622,0.44131936410391526,0.44445906974435434,0.44957818028102575
85,0.4404978025822245,0.4390358071477385,0.43979813613077656,0.44272497722390314,0.4476187445007783
86,0.4410098303928769,0.4396536479656659,0.4405321633077927,0.44358173630883474,0.4486110759417741
87,0.44162703291678207,0.4400373343501375,0.4406584173641108,0.4434301787236784,0.4481575675987097
88,0.44129966385803243,0.4399241627637448,0.44077379102798914,0.4437873007802593,0.44876990969389047
89,0.4426352597388303,0.44116956489424175,0.4419199804008757,0.44482574294266514,0.4496923791922926
90,0.44225210169400203,0.44091028856248926,0.44179253022791165,0.44483741109620556,0.4498506441036629
91,0.44044857672075255,0.43893494580444936,0.4396634373954782,0.4425684695459734,0.4474616343028617
92,0.4417724638433326,0.4405056510866256,0.44147437850302207,0.44461402587467846,0.4497351742612376
93,0.44283352046515556,0.44128740494171587,0.4419769058916626,0.4448411363176243,0.4496830750902644
94,0.4406444053275448,0.43922649827531346,0.44008940504599525,0.4431665564711358,0.44826599949846757
95,0.4415900338139091,0.44025255071083286,0.44114537376956814,0.444208187604644,0.4492435708306095
96,0.4422442260241237,0.4406640458693575,0.4413071998992186,0.4441119291227012,0.44888474816360985
97,0.44141346069897114,0.44003423810996967,0.4408670877593552,0.44385259836650814,0.44879412684038095
98,0.4404488594716949,0.438879389945279,0.43954086878816145,0.44236999191350507,0.44717532308585684
99,0.44120751200567776,0.439771864000351,0.44057539254358946,0.44355400428904845,0.4485166870888296
100,0.44100541671728827,0.43973550222232993,0.44069978695126294,0.44383793404535776,0.44895200709504457
101,0.441539670050132,0.44017367743499924,0.44105803806212057,0.4441273652024217,0.44919167275678396
102,0.44169516815762555,0.4403357241908953,0.4411991081924912,0.4442233496509346,0.4492154659483872
103,0.44113802841317884,0.43987117137204385,0.44082627705504596,0.443942435355708,0.44902463156789285
104,0.44053776827598423,0.43909021915865687,0.43986452223317346,0.4428027779200619,0.447703865682256
105,0.4411032030399807,0.4399140801029691,0.44099985309009637,0.4442955868941174,0.44960685498536557
106,0.4415122974332586,0.44039055776248703,0.4415241111002398,0.4448439904704457,0.4501667810528112
107,0.4413694323619365,0.4399918387195907,0.44082764163989485,0.4438170469383056,0.4487640000796465
108,0.44167736388179185,0.4403887890357543,0.44133823746595413,0.4444634220037088,0.4495698232715336
109,0.4420066074780841,0.4404676635401253,0.4411663717826647,0.44403692526525573,0.44889201507230164
110,0.44150498210718675,0.4401674077283966,0.4410643478198729,0.444133256890475,0.44918064438748156
111,0.4410659891181671,0.4395945341910532,0.4403579004441559,0.4432932309292982,0.4482076244040053
112,0.44136379746020626,0.43982405593954677,0.4405097862701036,0.44335966215090145,0.44817901158737916
113,0.4412195255799899,0.4399469826570729,0.4409037371015635,0.44402836602952334,0.4491258448459584
114,0.44129750270948676,0.44020145844722397,0.44131523882160373,0.4445775445201685,0.44979589418130467
115,0.4417139877793025,0.4402625413824235,0.4410410505603957,0.4439877294906069,0.44890819712960534
116,0.4425875168244635,0.44119473472431175,0.44202695017072113,0.445021997144821,0.449986979225739
117,0.4414987731415009,0.44024295642908134,0.441236408227082,0.4444151354655549,0.449586473806838
118,0.4409989279721075,0.4397875554735752,0.44083478751407273,0.4440767987842317,0.4493192440153578
119,0.4412082123100132,0.4399691627277133,0.44098708229868483,0.444195151134385,0.4494053479227801
120,0.43994151254968206,0.43844557329589784,0.4392144566845929,0.44218302296506207,0.4471587073396566
121,0.44394838866183095,0.44332811992726795,0.44497937508774466,0.4488315066914147,0.45470218777214666
122,0.4412248374264624,0.43989001912223236,0.4407807571309025,0.44383808968190924,0.44886252455470543
123,0.4408578545406451,0.4397263904643793,0.44083112762697774,0.4441111046591786,0.44936936774265057
124,0.4412521740256785,0.4397948408321367,0.4405665755377066,0.4435062140794779,0.4484182384989494
125,0.44206125597824947,0.4410459522997754,0.44225211970909795,0.445615652932392,0.4509481049639671
126,0.4413072784887856,0.4399595435411391,0.44083922891063576,0.443884382050697,0.44890132477090083
127,0.4401658659666125,0.43856222814521556,0.43919407898662066,0.4420012335873477,0.4467852615018332
128,0.4416602038534204,0.4401299402135852,0.4408439237477867,0.44373958731691077,0.44862208765971545
129,0.4409734913291769,0.4392827789467894,0.43984680309922075,0.44260329611128385,0.44735530046802574
130,0.4415010331693623,0.44006563632815593,0.4408765264516957,0.44386972768736244,0.44885296856516554
131,0.43955861507196964,0.4382519130977781,0.43920762141757475,0.442359738155204,0.447517797777127
132,0.4425416378662178,0.4412915278950208,0.44223018450783025,0.44529704528436376,0.45030115245978547
133,0.4410060557973407,0.4397310313459594,0.44068343910843916,0.4438019148845304,0.4488915824159691
134,0.4413634760069386,0.44007145490543326,0.4410302504270224,0.4441761706857955,0.4493157167399853
135,0.4409274284615946,0.43937097454904556,0.4400406303844534,0.4428768203221407,0.4476812209903206
136,0.4408938838724117,0.4395731606731169,0.4404909919510558,0.44358465193666885,0.4486604368842768
137,0.4411774907144167,0.4397527079155894,0.4405736546189646,0.4435759598988519,0.44856823563910037
138,0.44142279706878895,0.4400256159910705,0.4408572486558473,0.44385614960094155,0.4488276128899274
139,0.44216480820088677,0.4408414398223378,0.4417411381587398,0.4448026159989791,0.4498314670201275
