Ensemble,FF,chi2,dof,pvalue,c0,c0_err,c1,c1_err,c2,c2_err,c3,c3_err,phys_central_nsq0,phys_err_nsq0,phys_central_nsq1,phys_err_nsq1,phys_central_nsq2,phys_err_nsq2,phys_central_nsq4,phys_err_nsq4,phys_central_nsq5,phys_err_nsq5
C2,A1,9.68735912462166,11,0.5587092779852785,0.25032592718470337,0.018674812012154818,0.03884235992765885,0.016851239350101334,-0.037121042724479435,0.007528841399823307,0.02778379769154954,0.006184812173404442,0.29618028195931534,0.00706255082344131,0.29837214785815935,0.008361195085149244,0.3050484082828911,0.010691274283199008,0.326386497682234,0.017522724478236874,0.3431851353795957,0.022262320825502935
