# Excited combined fit results
# ensemble: M2
# cmass: 0.340
# FF: A1
# use_disp: True
# frozen: True
# reg_low: 5
# reg_up: 16
# chi2: 48.665403249398224
# ndof: 40
# chi2/dof: 1.2166350812349556
# pvalue: 0.16356175147972407
nsq	O00	dO00	O01	dO01	O10	dO10
0	0.4018780004366998	0.011032751578064775	0.0635437836289633	0.15956466867013833	0.5256040319223936	0.15026333505670258
1	0.39099498539869215	0.011283563615876062	-0.013536383393638858	0.06374707916645213	0.4431034119395463	0.15431413322756019
2	0.38264783938966246	0.012046958344305511	-0.03424592253822329	0.04358222270357528	0.3574220329300922	0.17830431658981366
4	0.36770713161792223	0.015880298883956003	-0.060834469739819895	0.03326996007502215	0.23593548488930788	0.3172222757772865
5	0.3562248609309922	0.016959024535608914	-0.05879471411556851	0.03166546133023212	0.5491567283965365	0.3917021303067988
