# Excited combined fit results
# ensemble: M2
# cmass: 0.340
# FF: V
# use_disp: True
# frozen: True
# reg_low: 5
# reg_up: 16
# chi2: 33.385661424906075
# ndof: 40
# chi2/dof: 0.8346415356226519
# pvalue: 0.7608424906845158
nsq	O00	dO00	O01	dO01	O10	dO10
1	0.6371114682854132	0.020587555575218207	-0.5771062988213014	0.15489321945320064	1.361819249436478	0.5658977663288968
2	0.6254061281006194	0.021418452619646165	-0.4315103081813545	0.10043069042849467	1.3528842529127825	0.6158702600566386
3	0.6084404470430176	0.023398430643770708	-0.38360600064811357	0.08626724819320578	1.6126251519188353	0.7552621823385133
4	0.5638864357390174	0.028094279497258037	-0.23159696393874346	0.08941015979291193	1.4379241640713634	0.9869474755900779
5	0.5693729763270512	0.027147354878420404	-0.3049443831666161	0.06871770229707397	1.4383312904137786	0.9624306236738931
