jackknife_index	O00_1	O00_2	O00_3	O00_4	O00_5	O01_1	O01_2	O01_3	O01_4	O01_5	O10_1	O10_2	O10_3	O10_4	O10_5
0	0.6719841427212359	0.6569348709110021	0.637125263739142	0.5863040170831373	0.5966286472186872	-0.6014507854517814	-0.4675539152698107	-0.4264328438310123	-0.26871660998383035	-0.34618513066226236	1.244931213069823	1.247386226182573	1.523609771223707	1.4003031185573729	1.2036361837354825
1	0.671246370131262	0.6558480430715566	0.6358836228512046	0.5857120259385832	0.5963686093748087	-0.6114198935650899	-0.4726291758262924	-0.4290387769953383	-0.269889658393739	-0.34600816715209426	1.2580940220621817	1.2685536671390505	1.5450704973899114	1.395434277633803	1.2090924853740306
2	0.6725007627289239	0.6576913512520092	0.6380012726659955	0.5877582294757421	0.598623836016775	-0.5997337793210732	-0.46911563391761657	-0.4283230472038215	-0.2728941179883867	-0.3523990302753425	1.2749685255990642	1.25579561689446	1.5211433417367504	1.3612122214782263	1.1111530425819132
3	0.67134393446407	0.656081473112901	0.6358721447255584	0.5857153685690242	0.5957690507392907	-0.6082383785401247	-0.470000711888016	-0.42565147206416265	-0.2693499897474706	-0.34443695307042965	1.2677373282946964	1.2754159399164324	1.5677413928254855	1.4181874269533419	1.2258205683605994
4	0.6728531063431669	0.6579310653320716	0.6386347989067797	0.5890107189182895	0.5992842210993895	-0.610996666430574	-0.47309865354986314	-0.431145401372461	-0.2772445572964706	-0.3491504404052995	1.2517339941826318	1.25378487559168	1.5279215041025962	1.324467207884801	1.171909964484635
5	0.6716694415990843	0.6571366736372238	0.6377886478627277	0.5876148148104282	0.5984464765696667	-0.6026546917116762	-0.46964277208540106	-0.42927873452440213	-0.2712399644934866	-0.3484036084303993	1.2647218874936415	1.251993482706803	1.5201146667941718	1.3469995966525317	1.1493297699195153
6	0.6713651398371805	0.6563551281509369	0.6365700497712166	0.5866896388137804	0.5972262341016774	-0.616543868488995	-0.4771464020156212	-0.43338624614529947	-0.27849250779375767	-0.3529881171847306	1.230716465554109	1.2217899381159334	1.499296332084564	1.3144866282248504	1.1164783551138826
7	0.6711144371348684	0.6563301562653597	0.6372063325561154	0.586089749150596	0.5969767703849498	-0.6153579935244239	-0.4783274094202714	-0.4362989704231727	-0.27444106459417156	-0.3524463898289345	1.2350217806651047	1.226355149459073	1.4844486756197721	1.3184628964798333	1.1321019917006327
8	0.6716003918493153	0.6567647323018366	0.6370364021004125	0.5863308803290592	0.5970126044098386	-0.6076959391697313	-0.4710669924454864	-0.4287924435718515	-0.27032293140857433	-0.34907037513885275	1.234785112742925	1.2218721369356826	1.4994085004467224	1.3147916580949581	1.1292704279246735
9	0.671538887273163	0.6562641008966573	0.6364334273948208	0.5860550634055041	0.5967719181913346	-0.6119126183743907	-0.4738273699369196	-0.4310857094895282	-0.27364365116777317	-0.34964202528531485	1.235232473696502	1.2326932446041925	1.4953404676328343	1.349571299191387	1.1179209260266234
10	0.6705489261285851	0.6553552449672013	0.6356082074879384	0.5849597854162086	0.595546032419404	-0.6016918039413894	-0.46784247308221805	-0.4258342231491318	-0.26891029706500585	-0.3445731005654277	1.271908050745281	1.2786192015600877	1.5631051386905361	1.4262154546327994	1.244374749966171
11	0.6712662067707715	0.6560486321328269	0.6361643603014095	0.5867837625358004	0.5965846180467125	-0.61251877269606	-0.47543963257660943	-0.43180187079775284	-0.27603213475928007	-0.3507074406328818	1.2237463220823785	1.2377014522160108	1.517903526991013	1.3116351197717404	1.1870641699606
12	0.6714281158459423	0.6560900384306607	0.6358328187016293	0.5857506056785198	0.5962146960361192	-0.6087623504758443	-0.4709750103102186	-0.42675335880640847	-0.27101444253252366	-0.34670963758809736	1.2567053965901775	1.262890549014105	1.548469926163208	1.3922817622203425	1.2085257029524028
13	0.6723549841577542	0.6571905904464777	0.6371219403976904	0.586463841366748	0.5967586023520791	-0.6144978041956506	-0.47592309530414667	-0.4314970985646549	-0.2722270591191815	-0.3482326988408343	1.2465438067723598	1.250777947033245	1.5284191065025052	1.3812602593007859	1.2097306775792638
14	0.6721864582254908	0.6570912687011493	0.6371552567355089	0.5867138573400931	0.5972942027850136	-0.6102780973961702	-0.47214402869562944	-0.42838992829479894	-0.27111330534279016	-0.34838590165236677	1.2433261088682666	1.2472802968985162	1.528700646599724	1.3927938206975496	1.1892616204322313
15	0.6715061199327813	0.656716287822054	0.6372878714657422	0.586161477629896	0.5968141367350942	-0.6078132663533792	-0.472643287756649	-0.4299436639194583	-0.27018713966290153	-0.3465623685751434	1.231207882082758	1.2319548766460957	1.5041078022596006	1.3663354404569872	1.2027252692302106
16	0.6704407686483503	0.6549551028038308	0.6346861407077448	0.5838554595784862	0.594384711371948	-0.6060903788866365	-0.4689141382319805	-0.4250894595360251	-0.26598609653525174	-0.34311409525348435	1.2684093450407796	1.270520881925181	1.5518878518996218	1.4273024906647263	1.2242490171394942
17	0.6715294609389211	0.6563025613161635	0.6363716783981987	0.586230989628891	0.5963779930612849	-0.6047118892846366	-0.4700245313417106	-0.42790625107191704	-0.2701256047008825	-0.3471857923630155	1.2532677473277256	1.255861125149693	1.536902924594505	1.381936985633979	1.1793725449277317
18	0.6725294369336285	0.6570979028998335	0.6369359483833793	0.5864232506830696	0.5961803360584875	-0.6181633553040178	-0.47628885665473986	-0.4314779803691426	-0.27354172841720076	-0.3470337774455451	1.2153849858115109	1.2264043706927916	1.514113935277069	1.3384661951838333	1.2120736401381893
19	0.6719610197104287	0.6570679862408282	0.6372658481186105	0.5876408156650256	0.5982538439125985	-0.6193271008034552	-0.4792438343696372	-0.4338672679871263	-0.27520639110518086	-0.3517837683595724	1.2407393172727892	1.230150651950912	1.508422875831629	1.3811694429109118	1.1518986027659592
20	0.6709949663530771	0.6558109953848095	0.6356508243524966	0.5856540887119748	0.595607981154169	-0.6116416587292838	-0.47325715704242005	-0.4295597767498035	-0.27064214208108056	-0.34781032084762464	1.2586439872944304	1.2659456661923196	1.5584465953165911	1.3788432676591138	1.2011765495298923
21	0.6714296121835726	0.6563730658944202	0.6365151141959995	0.5863329624802932	0.5951599665771473	-0.6035806854109605	-0.469726090984733	-0.4283883300694233	-0.27261201217888015	-0.3454366376167315	1.2521818340137267	1.258121459785415	1.537113770095927	1.3616883617733448	1.2268536381269763
22	0.6720296415807592	0.6572594790671829	0.6376695515892987	0.5861643344844234	0.5977174398438592	-0.6137699893540809	-0.47652272565515974	-0.43305539299939616	-0.27016713082237487	-0.34984823303882573	1.251455338061072	1.251569876021873	1.5309489832804126	1.4229970378957753	1.196592977023504
23	0.6727204122792412	0.6577576102957089	0.6381502839053744	0.5876533516231506	0.5973806560966172	-0.6145857162060686	-0.47642874527761914	-0.43313058708358626	-0.27458456014028876	-0.3490116683775914	1.255531721979797	1.2499279052153325	1.5219780330475272	1.3527346328590304	1.1791400413342195
24	0.6725195252205374	0.6574550898478767	0.6377511685053401	0.5878035127406774	0.598173530033776	-0.6174744249506723	-0.4771972626410667	-0.433003309645256	-0.2751081564181552	-0.3497448476325262	1.2351897635607219	1.241615592185117	1.5267172728344562	1.3573858460645611	1.162352627071993
25	0.6700176516675066	0.6548511837868571	0.6352256546583454	0.5849528363099246	0.5949716409780641	-0.601838174543813	-0.46693443255214934	-0.4256491542849482	-0.2690230298045337	-0.34456954115596483	1.248756407832653	1.2598973195018108	1.556170492378317	1.3719863786371351	1.217576567805627
26	0.671366192749886	0.6562392632693919	0.6364970783818972	0.5865809900649179	0.5962841210193603	-0.6050118547443111	-0.4685855993952698	-0.426499770485302	-0.27020254585653714	-0.34442656862442644	1.2805987107068848	1.2802693861610883	1.5532714108383374	1.3995212814656264	1.201469828681061
27	0.6706559385948716	0.6554226664999931	0.6358079246631547	0.5864084688041474	0.5972293701364285	-0.6045607626807815	-0.46840574345758446	-0.4264940928548093	-0.27229069206473355	-0.34979329977407186	1.240643814767831	1.251467372133257	1.5389588798724723	1.3758336519963428	1.1919252381834164
28	0.671233766825891	0.6564845363733182	0.6366975895545799	0.5857839181397787	0.5963326732406548	-0.6105574930450873	-0.4755912205596013	-0.43282657001259756	-0.27108609177655146	-0.34891672593711426	1.2683545379426915	1.2733578431678463	1.570729802588358	1.3929486981584789	1.2327319605707898
29	0.6730526430789076	0.657897639921484	0.6379873068551184	0.5881557248985624	0.5979020815182086	-0.6081686712367667	-0.471842619332157	-0.4294155109243528	-0.2747909951806786	-0.34848290087012324	1.234582839387401	1.2290003467642001	1.507719065670749	1.3382632053850907	1.157562888020891
30	0.6715648039729966	0.656756625683002	0.637296866223314	0.5858444783276071	0.5973564525341994	-0.6118378777899665	-0.4749378789590548	-0.4320332788213025	-0.2710134572718993	-0.34978257743665303	1.2677001889108586	1.2530053325669956	1.521162883602395	1.4068028475953207	1.1225644912354793
31	0.6708636839805445	0.6555342764055665	0.6354812130046025	0.5849830584767528	0.5947550150589554	-0.604192056627621	-0.4671925418677223	-0.4253267612467908	-0.267538258639269	-0.3440307671132874	1.2780836258150767	1.2912443104394968	1.572128050169048	1.4256287351466648	1.2576350392546491
32	0.6708427458393257	0.6554270407488835	0.6354301294237812	0.5853587595178504	0.5956854441537535	-0.6015457702667116	-0.4663029637782706	-0.42376963733358974	-0.26677007442401146	-0.3446634292861597	1.2909543238506511	1.2988353941266955	1.5897449758618696	1.4548826308543432	1.2737238521241
33	0.6717769711662281	0.6572699243030443	0.6378081897366258	0.5872150678033298	0.5979987208555138	-0.6081296266958027	-0.47464828759207256	-0.43290969008086244	-0.2722003469443068	-0.35166939573600714	1.2477760248104939	1.2327208671623995	1.5010954990974377	1.373155537487954	1.156651923731416
34	0.6711105651212655	0.6560875686638084	0.6359839634451618	0.5844735671208862	0.5957852798138302	-0.6202394777044126	-0.48082829923235293	-0.4352638884418262	-0.2712095502647732	-0.3519305370174051	1.2324329818844444	1.2310865926971992	1.5100184374098298	1.3945559639923888	1.20174358004384
35	0.6708589952481484	0.6557812645238275	0.6358275826005831	0.5854379553793047	0.5957996218930132	-0.6080893282577884	-0.4705600693180994	-0.4267360353699764	-0.27109417966620347	-0.34642652151822223	1.2570604740455695	1.2589527074662428	1.5398890850229905	1.3847245581863932	1.1668019995542718
36	0.6726798063313235	0.6571776504325574	0.6369855936977573	0.5867876863988674	0.5961022522707722	-0.6056679110233724	-0.4678801595304646	-0.4246140128882652	-0.27077059801490716	-0.34160611721517314	1.258122203348201	1.2668570861858257	1.5612350080084916	1.3724424887386277	1.212405580622903
37	0.6719260384377842	0.6568526100076812	0.6367933454224549	0.5876655546644336	0.5971078322012635	-0.6148130679031418	-0.4761397942477587	-0.43149538676220117	-0.27695161735771023	-0.35071526983188184	1.2618907691047894	1.2619685932835405	1.5598300076356453	1.3714750137660758	1.198568193506441
38	0.6720767845878555	0.6570068442768712	0.6372350407323579	0.5870453123084167	0.5973759606142599	-0.6121788144092251	-0.4752931675811691	-0.43221118624400595	-0.2735413271839102	-0.350216715147226	1.2314882654276937	1.2301648022840503	1.500190604721043	1.3411281362933096	1.1646064614997682
39	0.6720218445112268	0.6569751699575959	0.6372007700106525	0.5880814920453692	0.597150200358007	-0.6180336669377964	-0.4758948178736811	-0.43082951361321903	-0.27763429624710845	-0.34861494507114443	1.243661531131646	1.2544812416948354	1.530290047348332	1.375129508437606	1.2199471180848078
40	0.672300003018305	0.6571406313691124	0.637387646756926	0.5861471107168297	0.595872936797745	-0.608656307396171	-0.4699565326882569	-0.4276345798042038	-0.270348123342957	-0.34477411739515296	1.2756587597933091	1.2811972773136324	1.5692979940977096	1.4175964256883766	1.2476363832097144
41	0.6718948114118408	0.6567539619292357	0.6366444147006254	0.586543699780181	0.5966510102453239	-0.6179398018781261	-0.4773035998998998	-0.4320309177762794	-0.2757406602633743	-0.35088378705702294	1.2291613102308618	1.2220283300098036	1.5053050009759725	1.350523582672876	1.1313872864339194
42	0.6732378935314883	0.6579486045345554	0.6381198078623862	0.5872842258668166	0.5977820508892259	-0.6082973960580508	-0.47420039809712455	-0.43155583504631095	-0.27021588180617573	-0.35044602754920845	1.227363353702852	1.221278184895073	1.494697599955992	1.3566820422662411	1.1253516074801084
43	0.6715605013959945	0.6565727495020345	0.636854301856722	0.5850583333406872	0.5959846425067248	-0.6100587562889389	-0.47278591705740197	-0.4300832078565272	-0.2671419776739391	-0.3457017263801542	1.2542948819030846	1.2523536735520022	1.5279249064935287	1.3789546850871583	1.182620158112615
44	0.6714843583095897	0.6562084386595842	0.6362890111905588	0.5856139055114259	0.5955047379175934	-0.6025808338721111	-0.46743926713835543	-0.42526913562338364	-0.2665852373360571	-0.34285474688713224	1.3047214917954237	1.310342425477058	1.5933125026390194	1.4364554087829766	1.2372448018135596
45	0.6705899545707754	0.6557071214813	0.6360923083987674	0.5850561275718474	0.5956428434624483	-0.6064073993145249	-0.4716722953852617	-0.4298629939371818	-0.2706482469070085	-0.34746719587226715	1.2798332392890197	1.2817672524067285	1.5524554660307115	1.3975814357225074	1.214931404579581
46	0.6708603258117212	0.6556818387153718	0.6355504211580442	0.5848242080751849	0.5962896120901475	-0.6043666163465989	-0.4696282809306644	-0.426606111425405	-0.26501695778944107	-0.3484647069101192	1.2118429575137835	1.2126530717743096	1.5049755083007037	1.349330434166136	1.145613039952114
47	0.6724180574823027	0.6569518358847969	0.6373894191636988	0.586983989909748	0.5976864084976927	-0.617778508072943	-0.48066407643597375	-0.4367013101524826	-0.276760980020738	-0.35342436363731305	1.2415063333877603	1.2466349751749726	1.5091544807353479	1.3753018703665738	1.1456563788440186
48	0.6723005436634708	0.6572716981463018	0.6372413557576981	0.5868960703178592	0.5973278947082526	-0.6157037075968343	-0.47482600624347676	-0.4309527607674302	-0.2740521984332186	-0.34968280539480256	1.2323623122870524	1.2373678750166683	1.5219373114457435	1.3539603500405997	1.1842766750469504
49	0.6703483491439703	0.6551524089293059	0.6351213347870991	0.5844425341571874	0.5941512650221816	-0.6053009420383734	-0.4691908874242485	-0.4260923569123073	-0.26703870416136577	-0.3429625592980622	1.290556011712258	1.287917492311432	1.5717955220365398	1.423659372490392	1.226645153756437
50	0.672762264730077	0.6571031627671713	0.6367699062716324	0.587977026346799	0.5966795933993332	-0.6116973541416176	-0.4740446745445175	-0.4295964575999547	-0.27535588547242756	-0.34548560502795744	1.2396665434385867	1.2483003340191605	1.5295398931070094	1.3079136438406473	1.163523387668694
51	0.6716895230506142	0.6566373944962218	0.6368269505111781	0.5855878115151568	0.5971672766593968	-0.6140660672166878	-0.4765473015506343	-0.4335863934592806	-0.2726556687273298	-0.35224736443745636	1.244274195668257	1.2366741636938123	1.5035575558589682	1.406257412137836	1.1515874024928454
52	0.671194268242907	0.6564909254747298	0.6370619220999275	0.5857845148432393	0.5978696591418954	-0.6114888549429989	-0.4767039652709916	-0.4354216750907369	-0.270577905526187	-0.3524925863852931	1.280053066000213	1.2696805131261137	1.5267405222630068	1.4270846397489467	1.1931293396680964
53	0.6727251094473282	0.6572585014234584	0.63691577207948	0.5856504136652477	0.5957018748634489	-0.6122821903632585	-0.47383774409301815	-0.42995263955689866	-0.26830802979209417	-0.3451650247495332	1.2629758581930703	1.2750645491150558	1.5703116027959658	1.407706022885384	1.2231116295135245
54	0.6719810047430292	0.6563793580936554	0.6360946786045228	0.5866883216689669	0.5959749589230343	-0.6115102808505593	-0.47156308975244643	-0.4272586429628619	-0.2728167875882308	-0.3462751843355682	1.2235970071129405	1.2402039099107285	1.5323528124663839	1.34159129266119	1.1850514667227445
55	0.6717689145591709	0.6564196657806975	0.636417678795614	0.5857410595173833	0.5952663589245459	-0.6018479122761995	-0.46704230759247284	-0.42541824591067784	-0.2681017807515277	-0.3430627415578054	1.244993062332981	1.265237108516148	1.561171356451299	1.3326447928811982	1.236579263397136
56	0.6722777238160407	0.6571586454459428	0.637147466960597	0.5867116172885722	0.5970589532176597	-0.6103211393148389	-0.4729619329040831	-0.4296804612531394	-0.2718378348193392	-0.3485724699909256	1.2580820575689793	1.2616249692912072	1.5523161658100673	1.379916718508531	1.1925676652640946
57	0.670411242342231	0.6552720624519008	0.6356426487021037	0.5848638415407833	0.5964963565336382	-0.6007757978960836	-0.468402744826528	-0.4268550799140161	-0.26664048438471705	-0.3476552827184202	1.252659665385799	1.2598185490993987	1.532075542260187	1.3768020828980736	1.1594122553410169
58	0.6715174724879489	0.6562994094561754	0.636573451971787	0.586715199412135	0.5963519794047364	-0.6067496452343116	-0.47061910215522673	-0.4290399547335173	-0.2688544699277356	-0.34650099912657034	1.2317021115765336	1.2302789585159148	1.4961908120131056	1.3676045540995894	1.1512711900414245
59	0.672453506669697	0.6571603009417725	0.6369757175102528	0.5864218126313512	0.5965396296939908	-0.6099551204559998	-0.4730420963098281	-0.42978232409087364	-0.2693417212278748	-0.3483981267182016	1.2450585054157663	1.2511415097463416	1.5370573678844182	1.4064497031930718	1.2098149665104003
60	0.6709961486394486	0.6554418616938591	0.6351772287712357	0.582796844728543	0.5935108688369259	-0.6081541896659081	-0.47339447697344605	-0.43125074482389114	-0.2642734835499295	-0.3455244049699565	1.2248883773821244	1.2189401733688285	1.4772097673471787	1.401093041774831	1.1592020105254037
61	0.6715106870447546	0.6558639978896473	0.6357522820839366	0.5853310821664525	0.5939092840444702	-0.6133707826456604	-0.47245765883184027	-0.4283894626857806	-0.27194116545853503	-0.3438557058903382	1.2628790593905337	1.2668242417027142	1.5524361491651337	1.3992339865531485	1.2197621909587293
62	0.6712610213491899	0.6565138559068271	0.6366335818914677	0.5853211419823209	0.5958546961675155	-0.6101561097727317	-0.47413841949976204	-0.4314911592874625	-0.2714340353686171	-0.3486746139897746	1.2621387547727605	1.2625425477948147	1.5475857537067759	1.4190470162159248	1.2317264130334227
63	0.6724014197138692	0.6569730312031112	0.637306965899432	0.5861856237936368	0.5970045292422314	-0.6086991271881323	-0.47076401363116716	-0.42873078846785384	-0.26874536767335866	-0.3470504591413706	1.2405196693483829	1.2462941157900864	1.524653010599366	1.3788315136669602	1.189724593716333
64	0.6728204621179942	0.6575461402194802	0.6375351393012327	0.5881785739483381	0.5984162504870336	-0.6107498628042818	-0.4717523012080429	-0.42854873808123045	-0.27539621039897955	-0.34939361879660624	1.266928644243956	1.27930977895863	1.561284278756686	1.372332801843999	1.2051236207507103
65	0.6718617333632955	0.6566111207969997	0.6363766678480489	0.5869814389626637	0.5969281392550422	-0.6139871052490536	-0.4751821812509071	-0.43044802944962884	-0.2757485014524023	-0.35140673172573966	1.2436328225539348	1.2594228853682239	1.558437291911158	1.3460125873672983	1.1910531522165848
