	Amplitude1	DeltaA1	Amplitude2	DeltaA2	Mass0	DeltaM0	Mass1	DeltaM1	DeltaM	DeltaDm	RegUp	RegLow
0	6.007323859558878e-08	2.4462342499414127e-09	3.894364288169429e-08	45.35537399481673	1.1216820813527981	0.0030021430678948157	1.5011976542596845	0.08266123037545141	0.3795155729068863	15.345761181841242	21	5
