A0_old,A1_old,A0_new,A1_new,m0,m1,dm
4.3736845737132523e-08,3.8173758641926616e-08,7.991541291178556e-14,1.5912485802811445e-13,1.164390264209383,1.442043534056654,0.27765326984727096
4.369525973228047e-08,3.8099788871668274e-08,7.982295283140635e-14,1.5833527864915297e-13,1.1643795559956753,1.4408061450998346,0.2764265891041593
4.3754344671521156e-08,3.8044351588385814e-08,7.992348860805826e-14,1.5856975924734881e-13,1.1644613884542045,1.4412577912841191,0.2767964028299145
4.37586885983722e-08,3.802613432057043e-08,7.992302496285399e-14,1.5844852932450855e-13,1.1644562381713524,1.440948612844377,0.2764923746730245
4.374742344117108e-08,3.8034098414972644e-08,7.994409713585788e-14,1.5830699539145166e-13,1.1644371578865096,1.4412635547966395,0.2768263969101299
4.374747215217227e-08,3.8069571488327155e-08,7.994918644294273e-14,1.582655324054933e-13,1.164472395944447,1.4411441186693446,0.27667172272489765
4.3751158811582994e-08,3.7982309967965176e-08,7.990678157794428e-14,1.5820388635882048e-13,1.1644593992967696,1.4407156640444325,0.27625626474766296
4.375792193413353e-08,3.7948289980203487e-08,7.995617857071813e-14,1.5798619517839038e-13,1.1644897278400959,1.440896725613632,0.2764069977735362
4.375362369135057e-08,3.8031771000422374e-08,7.99312134099632e-14,1.583714398675888e-13,1.1644566626289725,1.4411498255211996,0.276693162892227
4.3748946413017e-08,3.8040956229951686e-08,7.994564257449337e-14,1.5829672132188513e-13,1.1644325633086599,1.4411536271784222,0.2767210638697624
4.375765352473316e-08,3.799726962517733e-08,7.990168844013376e-14,1.5851823591986178e-13,1.1644990185074136,1.4411085999927242,0.27660958148531073
4.37225460254708e-08,3.8078915243367854e-08,7.986460977861535e-14,1.5850910765001764e-13,1.1644131764559527,1.4409580656040102,0.27654488914805747
4.3751529858007264e-08,3.809534900298509e-08,7.997180612462687e-14,1.585191313508454e-13,1.1644380537712817,1.4414952212356582,0.2770571674643764
4.374418950422978e-08,3.803029303506147e-08,7.995772462598017e-14,1.582220962013647e-13,1.1644509579065614,1.4413561267358204,0.27690516882925886
4.3753570894385925e-08,3.8019176793052465e-08,7.993535213900949e-14,1.5839950975264209e-13,1.1644336523055723,1.441058329724095,0.27662467741852276
