	Amplitude1	DeltaA1	Amplitude2	DeltaA2	Mass0	DeltaM0	Mass1	DeltaM1	DeltaM	DeltaDm	RegUp	RegLow
0	5.3149897190067715e-08	2.6085314162081503e-09	4.099631194417002e-08	48.47722067900764	1.1988885308084807	0.0036668804686571864	1.5641870113186096	0.07225438554293213	0.3652984805101289	14.770891073458637	21	5
