	Correlator	Error
0	2.6487284076705992e-08	2.2499669078310495e-10
1	4.1238888219389336e-08	2.9168841181629584e-10
2	1.0653190857949495e-08	7.412327058757085e-11
3	3.5459740005264934e-09	2.4923579345271958e-11
4	1.1930174383984833e-09	8.604395660209933e-12
5	4.097027138870937e-10	3.0204116917773144e-12
6	1.419398951875023e-10	1.0806666971844107e-12
7	4.9558660117413574e-11	3.8946918115698564e-13
8	1.7399552319341818e-11	1.419337948154296e-13
9	6.130080047412152e-12	5.253288676288972e-14
10	2.1604696285000982e-12	1.943191206320503e-14
11	7.611324542296207e-13	7.20645197818642e-15
12	2.689337460610998e-13	2.7033707104206225e-15
13	9.527746055349075e-14	1.0288021740345353e-15
14	3.387262798564962e-14	3.932643482468327e-16
15	1.204773664029489e-14	1.5069934017551616e-16
16	4.286313821443188e-15	5.863449416780344e-17
17	1.5283254162513312e-15	2.3122369010048847e-17
18	5.421234643859174e-16	9.053758200939025e-18
19	1.9258203805593769e-16	3.5443832491274215e-18
20	6.836934369924976e-17	1.395781677265872e-18
21	2.4196515725687595e-17	5.518468832923016e-19
22	8.60218373734971e-18	2.228607905273533e-19
23	3.0372460858272944e-18	9.031639140430387e-20
24	1.0764982811066961e-18	3.735141794915495e-20
25	3.8078786307081306e-19	1.530066428818576e-20
26	1.3285957941675569e-19	6.38952624182811e-21
27	4.6088047688318325e-20	2.694547040136722e-21
28	1.639792803573602e-20	1.1318668042145862e-21
29	5.7812304565792774e-21	4.753870826249459e-22
30	2.0345368441338276e-21	2.0695275218296622e-22
31	7.909085046106139e-22	1.0476851013920417e-22
32	4.986632320985556e-22	8.105942752471607e-23
