	Correlator	Error
0	2.5051280504263275e-09	1.7621745082131957e-11
1	4.56836167812642e-08	3.1981930224057986e-10
2	1.2373559592238047e-08	8.500052912046361e-11
3	4.294573160334831e-09	2.976936247722206e-11
4	1.5011851842144797e-09	1.0656572375686767e-11
5	5.343569956404418e-10	3.87444387561677e-12
6	1.9155699333386023e-10	1.4310316875824622e-12
7	6.911085740683642e-11	5.316860937567928e-13
8	2.5042285790873506e-11	1.9911853622785855e-13
9	9.098175150116419e-12	7.547166871505631e-14
10	3.3062002133798927e-12	2.8531211865315647e-14
11	1.201017325471301e-12	1.0787694354929848e-14
12	4.374043104446132e-13	4.1164543054659865e-15
13	1.5956044587075587e-13	1.5848778110531956e-15
14	5.838057127395623e-14	6.139745779478593e-16
15	2.136861632535243e-14	2.3834609962855057e-16
16	7.823402771995988e-15	9.362952110577978e-17
17	2.868665106690752e-15	3.728448264685287e-17
18	1.0483419507867864e-15	1.468254415544814e-17
19	3.8381037135143696e-16	5.7807220557605e-18
20	1.4038159010887568e-16	2.281393026684038e-18
21	5.113771502588947e-17	9.056429722699135e-19
22	1.867037930161577e-17	3.667021759040637e-19
23	6.814166315395729e-18	1.4953574727748979e-19
24	2.486173657430786e-18	6.191477880374743e-20
25	9.09225336533677e-19	2.5522238581169312e-20
26	3.2814631875157426e-19	1.0674720897016464e-20
27	1.1736146113129814e-19	4.480654987257583e-21
28	4.268561677608973e-20	1.8731572594695755e-21
29	1.5448624576101626e-20	7.780859131267074e-22
30	5.665973752381417e-21	3.3803478262496966e-22
31	2.281413438344024e-21	1.7056679352775613e-22
32	1.4343603038840472e-21	1.3101920740836364e-22
