	A0_old	DeltaA0_old	A1_old	DeltaA1_old	A0_new	DeltaA0_new	A1_new	DeltaA1_new	Mass0	DeltaM0	Mass1	DeltaM1	DeltaM	DeltaDm	RegUp	RegLow
0	7.500341676981299e-08	1.149172962428413e-09	2.79859640806285e-08	2.8613643157628616e-09	2.445116921388167e-13	3.7126955609355935e-15	1.0628586095649437e-13	1.0918750623898868e-14	1.0053755693631896	0.0011750137907540251	1.3057445405187496	0.03784849352810166	0.30036897115555994	0.037293848954752205	26	5
