	Correlator	Error
0	3.4566417805839595e-08	2.7231813652731033e-10
1	4.630405717043865e-08	3.209877169054122e-10
2	1.1490916808570963e-08	7.814997126117375e-11
3	3.6968005134855793e-09	2.5322175403996396e-11
4	1.189038969780165e-09	8.317746456632684e-12
5	3.882144051844317e-10	2.7694834159195424e-12
6	1.2729673327790328e-10	9.334089969876126e-13
7	4.191903427504772e-11	3.1609005928578657e-13
8	1.3842968074311505e-11	1.0766740389152626e-13
9	4.580212023150048e-12	3.700839261446833e-14
10	1.5154808729158726e-12	1.2677770959622453e-14
11	5.01095857959208e-13	4.334219050354613e-15
12	1.6597873657610743e-13	1.4930276861668552e-15
13	5.503474130402755e-14	5.174140481332438e-16
14	1.829471787481e-14	1.8062185597062205e-16
15	6.084655647910712e-15	6.336292151386258e-17
16	2.0227529264507076e-15	2.2398987133261063e-17
17	6.725839912574895e-16	8.006801264370307e-18
18	2.2320098080801946e-16	2.830596998110234e-18
19	7.422997889181659e-17	1.0010502692234797e-18
20	2.4645636076604158e-17	3.5484052890757474e-19
21	8.152708692070249e-18	1.2716243831176154e-19
22	2.7038933893965415e-18	4.643244856148479e-20
23	8.970242004024947e-19	1.7006364080396386e-20
24	2.979669555099085e-19	6.33462879775782e-21
25	9.949287599805617e-20	2.3346761347836205e-21
26	3.2673275406956354e-20	8.718294271795327e-22
27	1.0602665362987014e-20	3.2958702757076353e-22
28	3.452845205256967e-21	1.2537199707208542e-22
29	1.1301884934606648e-21	4.719543253144279e-23
30	3.7487454089784896e-22	1.8228816209330148e-23
31	1.351929602144733e-22	7.924554024505714e-24
32	7.989013480491895e-23	5.5509800403492345e-24
