	Amplitude1	DeltaA1	Amplitude2	DeltaA2	Mass0	DeltaM0	Mass1	DeltaM1	DeltaM	DeltaDm	RegUp	RegLow
0	6.301348628887708e-08	5.961178890993147e-10	7.699902231943143	50.60385799778918	1.2514715474660003	0.0012862158249920066	492.8602707559089	0.0471399372326936	491.6087992084429	19566.920292348692	21	5
