	Correlator	Error
0	2.2216618291290803e-08	1.943017220866208e-10
1	3.586647420888412e-08	2.563490832403996e-10
2	8.32691644127376e-09	5.88011514056079e-11
3	2.5199109811137003e-09	1.7996161054833063e-11
4	7.724033554582355e-10	5.669691483502809e-12
5	2.421119589110108e-10	1.8172530745576901e-12
6	7.665486212613414e-11	5.955539971073784e-13
7	2.4483008610042704e-11	1.9680575920907332e-13
8	7.87192859244594e-12	6.601458914053483e-14
9	2.542734087582275e-12	2.2592511768715247e-14
10	8.217386308800072e-13	7.754833431663704e-15
11	2.6539702550528443e-13	2.676482339793479e-15
12	8.596518174060533e-14	9.36348082121892e-16
13	2.795529923752296e-14	3.3402490987329553e-16
14	9.12594604410496e-15	1.1941504107504907e-16
15	2.9795010531127093e-15	4.293923422048569e-17
16	9.73185890512606e-16	1.5715884675782326e-17
17	3.1894968187944804e-16	5.8214606771040274e-18
18	1.0387131142105539e-16	2.1501086560283358e-18
19	3.3812044137832485e-17	7.965591785654575e-19
20	1.1028834118641796e-17	2.98062674750959e-19
21	3.581638068898717e-18	1.121024646955091e-19
22	1.177318790583732e-18	4.308237144057417e-20
23	3.7838376705297426e-19	1.65641339679034e-20
24	1.2352230504657015e-19	6.503812969146882e-21
25	4.04236272578965e-20	2.5255236928512677e-21
26	1.2801309495858596e-20	1.0008413347733486e-21
27	4.012033843115208e-21	4.007982499488957e-22
28	1.3062490631614948e-21	1.5990217681245926e-22
29	4.1733336434101626e-22	6.452443970525642e-23
30	1.262777580821807e-22	2.651823310881253e-23
31	4.2160937470570464e-23	1.2584957921376278e-23
32	2.6438792920083807e-23	9.33482500372379e-24
