	Correlator	Error
0	1.7794614746300925e-09	1.2916337329876768e-11
1	3.478529690519257e-08	2.497581976735426e-10
2	8.299827505560989e-09	5.891799699242281e-11
3	2.5582841946693562e-09	1.840580580445284e-11
4	8.01547836432864e-10	5.950180584774545e-12
5	2.573047048629854e-10	1.9587540215089535e-12
6	8.357991664650669e-11	6.616607539964766e-13
7	2.7428674722018892e-11	2.2602196560776757e-13
8	9.076032758141675e-12	7.87712829262622e-14
9	3.017433329245806e-12	2.8096873437325468e-14
10	1.0028367731859757e-12	1.0066768180416693e-14
11	3.333116977363964e-13	3.654912161418742e-15
12	1.114317882693951e-13	1.3446834684039555e-15
13	3.7346732198370164e-14	5.096667684284836e-16
14	1.255421844376735e-14	1.9408504032733475e-16
15	4.219697115567106e-15	7.492356904768878e-17
16	1.426603366911294e-15	2.9836519173463393e-17
17	4.873186897637524e-16	1.201003060514884e-17
18	1.6374144973980324e-16	4.792452055951227e-18
19	5.519813085730425e-17	1.934655133350956e-18
20	1.8128253939854736e-17	7.913962795525186e-19
21	6.092182797528626e-18	3.242908985193643e-19
22	2.0646812679174164e-18	1.3414621019330327e-19
23	6.940773879324249e-19	5.648224423628037e-20
24	2.315605114012738e-19	2.3697642451991463e-20
25	8.012486784334488e-20	1.0058115579044045e-20
26	2.7743671941457844e-20	4.301799442006708e-21
27	9.57104379388267e-21	1.833050712676621e-21
28	3.893879405154227e-21	7.935564438740911e-22
29	1.660219909268521e-21	3.431602614026431e-22
30	6.665344792171541e-22	1.5334081147869667e-22
31	2.6959357720638214e-22	7.983321560331559e-23
32	1.559782450741178e-22	6.36419421259453e-23
