	Correlator	Error
0	1.938483157960105e-09	1.3872807834712575e-11
1	3.749678511218993e-08	2.6597313040258673e-10
2	8.489143087519262e-09	5.939400926989327e-11
3	2.525096216878248e-09	1.782614070656784e-11
4	7.572623860777195e-10	5.477440043216928e-12
5	2.3175721491268476e-10	1.7105921237400934e-12
6	7.150933681842276e-11	5.443061701452732e-13
7	2.222238505629781e-11	1.7442578875230612e-13
8	6.942828909981987e-12	5.6533709234498226e-14
9	2.1774587146777213e-12	1.8607965138848707e-14
10	6.833582564246064e-13	6.12299757296484e-15
11	2.1433790710089337e-13	2.018413062690437e-15
12	6.74001879823632e-14	6.723165047277542e-16
13	2.1249574681657263e-14	2.2701518134793685e-16
14	6.721977732163614e-15	7.698926944285349e-17
15	2.1271247723291312e-15	2.6230692368012497e-17
16	6.730208018679124e-16	9.071415282807533e-18
17	2.134678968342325e-16	3.175726547819995e-18
18	6.742961028078586e-17	1.1043794708725312e-18
19	2.1321175463281122e-17	3.845073821969943e-19
20	6.7316234568531216e-18	1.3458937724914813e-19
21	2.120518494517913e-18	4.7320810287093185e-20
22	6.711050166599236e-19	1.699023607401805e-20
23	2.1028122833734284e-19	6.110633908326315e-21
24	6.610914661648716e-20	2.2370987687983762e-21
25	2.0861874086622213e-20	8.041085167280584e-22
26	6.484503278530514e-21	2.9648496272088183e-22
27	1.9968528618832227e-21	1.1129436085936893e-22
28	6.266787803803172e-22	4.1693986711874114e-23
29	1.9748033027343394e-22	1.5578986476703745e-23
30	6.270696967222086e-23	5.915297572813679e-24
31	2.1644496426739656e-23	2.555776725752013e-24
32	1.2461907035622863e-23	1.7930129054257618e-24
