	Amplitude1	DeltaA1	Amplitude2	DeltaA2	Mass0	DeltaM0	Mass1	DeltaM1	DeltaM	DeltaDm	RegUp	RegLow
0	5.954270417601189e-08	2.4396278296100206e-09	3.8033025165028314e-08	47.57597087398187	1.1766012456656416	0.0029743326330082752	1.542822191279534	0.07637770399127265	0.36622094561389235	14.808191191929511	21	5
