	EffectiveMass
0	1.130312328338627
1	1.1303126430511512
2	1.1303442668914834
3	1.1303510189056436
4	1.1302948665618933
5	1.1303265857696572
6	1.1302829456329382
7	1.1303424167633096
8	1.1303337001800577
9	1.130340108871464
10	1.1303561115264935
11	1.1303200721740763
12	1.1303623580932656
13	1.1302859973907504
14	1.1303306102752726
15	1.130365180969242
16	1.1303136253356971
17	1.1303153991699255
18	1.130334300994877
19	1.1303398227691692
20	1.1303197669982947
21	1.1303348636627237
22	1.1302482891082797
23	1.130330171585087
24	1.1303437900543252
25	1.1303228092193642
26	1.130325183868412
27	1.130359401702885
28	1.1303188610076942
29	1.130328655242924
30	1.1303298568725628
31	1.1303162002563512
32	1.130322055816654
33	1.1303231334686317
34	1.1303457355499307
35	1.130327844619755
36	1.1303278160095256
37	1.1302834415435827
38	1.1302698421478306
39	1.1302917480468786
40	1.1303181362152137
41	1.130344133377079
42	1.1303201007843058
43	1.1303048324585
44	1.1303603744506878
45	1.1303226089477576
46	1.130310173034672
47	1.1302898406982456
48	1.1303261566162148
49	1.1303018379211465
50	1.1303422069549602
51	1.1302487564086947
52	1.1302842330932652
53	1.1303393840789837
54	1.130328140258793
55	1.1303145694732704
56	1.1303287601470988
57	1.1303354167938273
58	1.1303350543975872
59	1.1303452110290566
60	1.1303216361999548
61	1.130299263000492
62	1.130328769683842
63	1.130324249267582
64	1.1303376388549848
65	1.1303207969665565
66	1.130297183990482
67	1.130307159423832
68	1.130325174331669
69	1.1303484725952186
70	1.130269813537601
71	1.1303490447998086
72	1.1303122425079384
73	1.1303155040741004
74	1.1303587341308634
75	1.1302867221832311
76	1.1303127574920693
77	1.1302815246582067
78	1.1303032875061074
79	1.1303166294097937
80	1.1303001117706335
81	1.1303189277648964
82	1.1303420162200968
83	1.130230913162235
84	1.130325183868412
85	1.1303362655639688
86	1.1303622055053753
87	1.1303372859954874
88	1.130315885543827
89	1.1303390026092572
90	1.1303285884857217
91	1.1303486442565958
92	1.1303205776214638
93	1.1303111267089883
94	1.1303579902648968
95	1.1303286361694376
96	1.130337429046635
97	1.1303221988678016
98	1.1303138065338174
99	1.1303161716461219
100	1.130328845977787
101	1.130359172821049
102	1.130306692123417
103	1.1303047084808389
104	1.130335683822636
105	1.1303535556793254
106	1.130329866409306
107	1.1303219509124793
108	1.1302863693237342
109	1.1303079986572304
110	1.1303288841247596
111	1.1303018283844033
112	1.130309486389164
113	1.1303096961975139
114	1.13030239105225
115	1.1302997112274207
116	1.1302997779846229
117	1.1303307533264202
118	1.1302978324890174
119	1.1303177261352575
120	1.130297403335575
121	1.1303408050537151
122	1.1303271770477334
123	1.1303311634063762
124	1.1303460979461708
125	1.1302887344360388
126	1.1303279399871864
127	1.130339288711552
128	1.1303289508819618
129	1.1303583717346233
130	1.1302490806579626
131	1.1303732872009316
132	1.1303188037872351
133	1.130284738540653
134	1.130346221923832
135	1.130331211090092
136	1.1302635288238563
137	1.1303641510009803
138	1.1303028392791787
139	1.1303274822235145
140	1.1303378105163615
141	1.1303249645233195
142	1.1303873348236124
143	1.1303375720977826
144	1.1303338241577188
145	1.130341730117802
146	1.130310354232792
147	1.130341968536381
148	1.1303224563598673
149	1.130311870574955
150	1.1303205394744913
151	1.130348768234257
152	1.130303430557255
153	1.130306224823002
154	1.1303289413452187
155	1.130318956375126
156	1.1303187179565466
157	1.130320873260502
158	1.1303266620636025
159	1.1303125286102331
160	1.1303027343750038
161	1.1303374481201214
162	1.1303034019470255
163	1.1303371906280562
164	1.130310573577885
165	1.1303900432586709
166	1.1303031253814735
167	1.1303225135803263
168	1.130341396331791
