	Amplitude1	DeltaA1	Amplitude2	DeltaA2	Mass0	DeltaM0	Mass1	DeltaM1	DeltaM	DeltaDm	RegUp	RegLow
0	9.751369259654493e-08	7.398213406130878e-10	-0.0014432418050656197	39.77926450262273	0.9837797287037366	0.0006753105167399996	51.76526866975171	0.0006753105167373693	50.781488941047975	2053.4146290458207	21	5
