	Amplitude1	DeltaA1	Amplitude2	DeltaA2	Mass0	DeltaM0	Mass1	DeltaM1	DeltaM	DeltaDm	RegUp	RegLow
0	1.8090722933911226e-07	5.097919761839152e-07	-1.1740582287505202e-07	48.493756112858286	1.1992991998920206	0.001118241546492633	1.1993056104435846	0.0010309103575915411	6.410551563936764e-06	0.0002639175249767253	21	5
