	Correlator	Error
0	1.7311238325742043e-09	1.2529601496971602e-11
1	3.4209496130463235e-08	2.448657969566676e-10
2	7.436442700917241e-09	5.267422650703139e-11
3	2.130590035904529e-09	1.5255283041281704e-11
4	6.177526396397738e-10	4.543084686615228e-12
5	1.832098366595192e-10	1.3766262561704194e-12
6	5.487809634231236e-11	4.26525310519148e-13
7	1.6579400095399957e-11	1.3323040228521958e-13
8	5.042176956101945e-12	4.224478773547356e-14
9	1.5409966646690654e-12	1.3666316032650453e-14
10	4.71321577748558e-13	4.433950720862808e-15
11	1.440588500668422e-13	1.4459040762838801e-15
12	4.415373373374956e-14	4.775862274325994e-16
13	1.3584895773173183e-14	1.6073392727020022e-16
14	4.195379257906235e-15	5.421071060967842e-17
15	1.2956103668275277e-15	1.8414301196898918e-17
16	4.0025171238590826e-16	6.366291453322188e-18
17	1.2408589435302516e-16	2.2251371819606608e-18
18	3.8260482720382386e-17	7.7564539641883365e-19
19	1.1785163124262022e-17	2.7124768679459775e-19
20	3.63668777801906e-18	9.578006696668623e-20
21	1.1179846716436256e-18	3.4011274600668117e-20
22	3.4765913746654685e-19	1.233974122737327e-20
23	1.0564683087713382e-19	4.479747922379042e-21
24	3.2511909266822625e-20	1.6549465286304105e-21
25	1.0068586067796552e-20	6.019773934297976e-22
26	3.0330387580481295e-21	2.2403790935758454e-22
27	9.018932312876561e-22	8.443184132961235e-23
28	2.7736349876146975e-22	3.179487975548512e-23
29	8.383051865935729e-23	1.2085818817414556e-23
30	2.4619393931686064e-23	4.65048033878174e-24
31	7.921186571302304e-24	2.0454749455280977e-24
32	4.720884107917669e-24	1.4456728261861668e-24
