	Amplitude1	DeltaA1	Amplitude2	DeltaA2	Mass0	DeltaM0	Mass1	DeltaM1	DeltaM	DeltaDm	RegUp	RegLow
0	5.993102544980587e-08	2.442535705836849e-09	4.073514061300161e-08	43.063021654909676	1.0649904807665393	0.0030719512417701047	1.4628767408910808	0.090628383508846	0.3978862601245415	16.0885822946699	21	5
