	EffectiveMass
0	0.4202321709880163
1	0.4127992093164462
2	0.41745753091365867
3	0.41510536007926657
4	0.41444228148687146
5	0.41517368170475644
6	0.41613142544673104
7	0.4187067327733722
8	0.4178937480194382
9	0.4148860671256279
10	0.4173092891868819
11	0.41257577275861546
12	0.4160999407563832
13	0.41956096321882913
14	0.4172144065351199
15	0.4173006185922589
16	0.4179274291834867
17	0.4159823052192031
18	0.4190544094740725
19	0.4128756031455975
20	0.4199254324510128
21	0.4178515131002646
22	0.41181570176533544
23	0.4131188934870747
24	0.41095893550584434
25	0.41469460535261865
26	0.41746651841238525
27	0.417507351835387
28	0.4148135061971318
29	0.4159543805261518
30	0.42115394418264085
31	0.4160740249181352
32	0.4159445232170558
33	0.4142643791195813
34	0.41535819904137006
35	0.41424732331973674
36	0.4170585202543192
37	0.4124545847815756
38	0.4166133400190573
39	0.4164299689305219
40	0.4190844409011716
41	0.4159949698700429
42	0.41603394068557087
43	0.41182957184273905
44	0.4129439817064903
45	0.41597096833722663
46	0.416136040289947
47	0.413609225894737
48	0.41514932122767284
49	0.41481034758713226
50	0.41335469288940785
51	0.4096656314637281
52	0.4126584777810248
53	0.41614122666323705
54	0.4160705703383626
55	0.4148369796123721
56	0.41560120992110844
57	0.4159839178466342
58	0.4162603919416256
59	0.4160491087206173
60	0.4167092825971178
61	0.4161782429256496
62	0.4162822497509448
63	0.41748042980301603
64	0.41766464527931907
65	0.416084755947392
66	0.41647541193390597
67	0.41728147687651757
68	0.419113473747243
69	0.4143288032259062
70	0.4109483643595655
71	0.4192054707505277
72	0.41417159818875426
73	0.4160853489765927
74	0.4165222746730225
75	0.4148055504613248
76	0.4154351003103632
77	0.4160872512198074
78	0.41480001989322407
79	0.4143379802684721
80	0.417020389829067
81	0.41476906064127744
82	0.4166116606892565
83	0.41681283061638547
84	0.4174859517265783
85	0.4186213241992473
86	0.4213307488250984
87	0.41690285266674854
88	0.41483543582477483
89	0.4174483306107709
90	0.4183957050944174
91	0.41081376654069596
92	0.41841886381801513
93	0.4189041176876099
94	0.41856994518578916
95	0.4125282097830849
96	0.4186037440880381
97	0.41598139408681434
98	0.4172057221449644
99	0.41752688786194747
100	0.41363281962539167
101	0.41884904244661303
102	0.4130754366647445
103	0.4162335905780198
104	0.4160431630582237
105	0.41250046111006433
106	0.41506993876652454
107	0.4121441950894742
108	0.4134066960060621
109	0.4180784016745783
110	0.41877252022607575
111	0.41621603418814407
112	0.41484657920394513
113	0.41481020983979117
114	0.4159761046089289
115	0.4162361014129798
116	0.4139625556062016
117	0.417822207151508
118	0.4134724295409023
119	0.41540602133761423
120	0.41365170194612444
121	0.41748853595558405
