	Correlator	Error
0	1.5192878762705291e-09	1.1149241564113246e-11
1	3.069589776587103e-08	2.222466914944053e-10
2	6.642455232089106e-09	4.777571591889016e-11
3	1.872200897508285e-09	1.3671620281361845e-11
4	5.373490697961011e-10	4.056754090514306e-12
5	1.5824180635600805e-10	1.226660405969252e-12
6	4.72090822612459e-11	3.818224010197263e-13
7	1.4242483972187008e-11	1.202010472606374e-13
8	4.337135308860359e-12	3.880481332182719e-14
9	1.3289618288970808e-12	1.2878755691501042e-14
10	4.074109374247261e-13	4.319182113451284e-15
11	1.248684526673924e-13	1.467945794013127e-15
12	3.8453617013844226e-14	5.05744162011467e-16
13	1.1892497669476178e-14	1.7975753886020134e-16
14	3.690712446146141e-15	6.370458220683693e-17
15	1.1466570914311318e-15	2.283741779780483e-17
16	3.585028874863822e-16	8.424167416837254e-18
17	1.1272381799418185e-16	3.1429850157970684e-18
18	3.4747246729903316e-17	1.171327965327053e-18
19	1.0796725425886923e-17	4.386249994480384e-19
20	3.2833499799237622e-18	1.6774469754977668e-19
21	1.0266864410812136e-18	6.405097226157511e-20
22	3.2685780942414356e-19	2.467755831505229e-20
23	9.930234109009641e-20	9.594644024236793e-21
24	3.127351066020598e-20	3.702304657406594e-21
25	9.892850875672341e-21	1.4231881507735748e-21
26	2.9971529191954376e-21	5.620912198186342e-22
27	9.260840103996801e-22	2.223740721709687e-22
28	3.669161733410535e-22	8.802888251638558e-23
29	1.54740317186305e-22	3.540358685247507e-23
30	5.673286613782678e-23	1.453813727604666e-23
31	1.8507369188146984e-23	7.01775989970324e-24
32	1.0202566933663957e-23	5.3384062358462644e-24
