A0_old,A1_old,A0_new,A1_new,m0,m1,dm
1.52617613088903e-08,-4.733306715665447e-09,0.00747080235735972,0.04982871853922581,3.006918851901406,3.5094597533036196,0.5025409014022135
1.5262788802244553e-08,-4.716018437536407e-09,0.007470732860797542,0.04971501752656267,3.006945457822356,3.5089341584720297,0.5019887006496736
1.5266183155262242e-08,-4.740308740238764e-09,0.0074726124921257195,0.04970687136438868,3.006949751960586,3.50889489737055,0.5019451454099642
1.527343560529876e-08,-4.7518869415692855e-09,0.007471316519018761,0.04970098296239729,3.0069569087404475,3.508839711110342,0.5018828023698948
1.5264229944224066e-08,-4.735374114266769e-09,0.0074703350121344755,0.04976195386979864,3.006934360641201,3.509060462298737,0.5021261016575358
1.526861149919283e-08,-4.738697108711392e-09,0.007472668092473142,0.049767560127774155,3.0069573342379026,3.509207724504648,0.5022503902667452
1.5267793845911653e-08,-4.737254529340361e-09,0.00747022178385592,0.0497069736277023,3.006939433127277,3.508833337910409,0.501893904783132
1.526543668820307e-08,-4.750550508112249e-09,0.00747000418937577,0.049781605756766295,3.0069367924324544,3.50928299430125,0.5023462018687959
1.526821621069553e-08,-4.7494646804855885e-09,0.0074717952968952435,0.04980513463257014,3.00694904282094,3.509351088358105,0.5024020455371647
1.526721944036948e-08,-4.734406680228298e-09,0.007471599477368637,0.04971158912832011,3.0069407301529556,3.5088534626169805,0.5019127324640247
1.5265776430761594e-08,-4.741867756919459e-09,0.00747253464160305,0.04973238241211882,3.0069472085531386,3.5090187947654874,0.5020715862123486
1.5270630699896213e-08,-4.753343853090607e-09,0.007474569941139724,0.04977936377825403,3.006969098515272,3.509265820476954,0.5022967219616817
1.527033381330388e-08,-4.745858792370282e-09,0.007472013800319261,0.04969485725901477,3.0069627013485887,3.508828213449624,0.5018655121010355
1.52609210264241e-08,-4.726278195152576e-09,0.007467589097403471,0.04974177579385251,3.0069186598393234,3.508964223228104,0.5020455633887806
1.5269785416476185e-08,-4.750272968552137e-09,0.0074736771729911914,0.04975934579086643,3.0069487127910333,3.50926119199875,0.5023124792077169
1.5267294729554402e-08,-4.759403627382992e-09,0.007469483187814885,0.04965580353437005,3.006943626613211,3.508624540438557,0.5016809138253464
1.526908871082777e-08,-4.735904749191953e-09,0.007469418193906309,0.049703801545433315,3.0069321874664494,3.5088730231564487,0.5019408356899993
1.5271136288357255e-08,-4.7421015269193585e-09,0.007469208058689723,0.04974621187171438,3.0069545010663288,3.5089870588914436,0.5020325578251148
1.5271844005045715e-08,-4.755586130463923e-09,0.007473076026099232,0.04969551620196683,3.0069537904681862,3.508864341634358,0.5019105511661717
1.5272435391177397e-08,-4.756452053056278e-09,0.007471790974208602,0.0497130318080073,3.0069937788506103,3.508893514951919,0.5018997361013086
1.526656692254886e-08,-4.737055793809988e-09,0.007472404985806261,0.0497680491087162,3.0069449477530896,3.509158567581592,0.5022136198285024
1.5267120651021856e-08,-4.733431440349675e-09,0.007468832181920785,0.04973148731552604,3.0069523719752076,3.508918610154522,0.5019662381793146
1.5265486804361063e-08,-4.730660279423622e-09,0.007468050592389041,0.049730903284653336,3.006918949165643,3.508935190351398,0.5020162411857548
1.5268197081457436e-08,-4.753789231426299e-09,0.007473728684125957,0.049759923911091096,3.0069673993637234,3.509168709827341,0.5022013104636179
1.526757525363136e-08,-4.744833072299664e-09,0.007473596953100374,0.049735819267399256,3.0069784413909457,3.509064182602154,0.5020857412112082
1.5268441949490628e-08,-4.7674574828811846e-09,0.00747503098684065,0.049736656388271516,3.0069844425599928,3.5090823117900674,0.5020978692300746
1.5268046270641664e-08,-4.745814776797602e-09,0.007470886730540365,0.04973621056547636,3.006942495630064,3.5090087401857577,0.5020662445556936
1.526854966587797e-08,-4.734418966377544e-09,0.007471745254920064,0.04973964800979031,3.0069553659789103,3.5090090572596506,0.5020536912807403
1.5266322843169255e-08,-4.738023037077855e-09,0.007472667903836083,0.049722981355033974,3.006940905701455,3.5090421909604474,0.5021012852589927
1.5268120275318835e-08,-4.735585614516192e-09,0.007470566114065857,0.04982117058933307,3.006930493841851,3.5094309943735085,0.5025005005316574
1.5262190627778286e-08,-4.730392383139911e-09,0.007470433836679815,0.049793262355629045,3.0069198465465896,3.509347568396588,0.5024277218499984
1.52677489433722e-08,-4.739712579177463e-09,0.007471301446867827,0.049734482918436546,3.006949113184976,3.5090215995216214,0.5020724863366451
1.5263388506393205e-08,-4.734850023794974e-09,0.007468973650853652,0.049726267847670924,3.0069417647729346,3.509059244163276,0.5021174793903412
1.5271974359720676e-08,-4.7503070947947276e-09,0.00747314433128089,0.04975076914341237,3.006958570491177,3.509127608778364,0.502169038287187
1.526281193034022e-08,-4.7348275613466105e-09,0.00746755334160872,0.049687775198089465,3.006941044376285,3.5087855443110136,0.5018444999347285
1.5262241301973078e-08,-4.749251201368995e-09,0.007473015118963438,0.049792466850979475,3.0069542087914196,3.5093824542053405,0.5024282454139208
1.527231261776948e-08,-4.749433946166532e-09,0.0074722079321931055,0.04976836625636837,3.00695261242215,3.50915957410967,0.5022069616875199
1.5265725525336902e-08,-4.731711332193092e-09,0.007472330294549942,0.04976231592540154,3.0069360364775677,3.5091996182424023,0.5022635817648347
1.5259882893524823e-08,-4.729261446705478e-09,0.007469794347012477,0.04977053490557473,3.0069205925393434,3.5092678511578956,0.5023472586185525
1.526568828573078e-08,-4.7360433854814326e-09,0.007471992023207364,0.049764299338783013,3.0069497695816474,3.5091884796593042,0.5022387100776571
1.526392307436751e-08,-4.745074999061629e-09,0.0074712128974658435,0.04976965984043089,3.006925513450939,3.5092232418102505,0.5022977283593114
1.5270037879081374e-08,-4.733752462194732e-09,0.007471350598635438,0.04973606996563376,3.006951469367819,3.50902187231764,0.5020704029498206
1.5267530302717946e-08,-4.723279046801294e-09,0.007468513902821217,0.04970672369963737,3.006929489904522,3.508826471077038,0.5018969811725158
1.5264731307461834e-08,-4.73133808519625e-09,0.007472748258681296,0.04973134147130726,3.0069589997317414,3.50903878508312,0.5020797853513789
1.527128053642314e-08,-4.75377447292215e-09,0.007465074875992156,0.04956032545470543,3.006987108855174,3.508165710268882,0.5011786014137078
1.5270967981280256e-08,-4.7476713835766326e-09,0.007472605933263599,0.04976961348324044,3.006937820749814,3.5092356783566143,0.5022978576068003
1.526793200018206e-08,-4.740056362807258e-09,0.0074718480175386655,0.04977603354592417,3.0069312579142453,3.509217505181419,0.5022862472671734
1.5263958067409152e-08,-4.730334796174665e-09,0.00747003611056699,0.04974790656278515,3.006934902221654,3.5090980847774564,0.5021631825558023
1.5261976391499274e-08,-4.72385631421503e-09,0.007467514210084678,0.04969208721576131,3.0069413151561597,3.5088443470768116,0.5019030319206521
1.5269666850911567e-08,-4.745254001498783e-09,0.007472497973933156,0.04980563849438086,3.006948708293948,3.509346246587568,0.5023975382936202
1.526382425347414e-08,-4.742861319976612e-09,0.00747180669249015,0.049737268972184834,3.006958950624217,3.5090177679157266,0.5020588172915095
1.525564552273919e-08,-4.7300194230136564e-09,0.007470028343959381,0.049789875397530964,3.0069210841811675,3.509225286459136,0.5023042022779683
1.5269886038669966e-08,-4.754268174413536e-09,0.007471826647650362,0.04974661976501825,3.0069602342360766,3.5091803325252053,0.5022200982891285
1.5270721609104584e-08,-4.760020680773307e-09,0.007473392776695638,0.04976569346713743,3.0069765849862256,3.509289501513395,0.5023129165271694
