	Amplitude1	DeltaA1	Amplitude2	DeltaA2	Mass0	DeltaM0	Mass1	DeltaM1	DeltaM	DeltaDm	RegUp	RegLow
0	7.698257936949013e-08	2.2651305980306693e-09	3.249578109807692e-08	40.706118614645135	1.0066989554996182	0.0019852331512486194	1.3836271041525428	0.09635754329770872	0.37692814865292457	15.241138598164257	21	5
