	Correlator	Error
0	1.6749525127495642e-09	1.2191158100278443e-11
1	3.3227488329939225e-08	2.390066777653269e-10
2	7.4489339804308645e-09	5.3062552478767785e-11
3	2.175941687143036e-09	1.5702201048733632e-11
4	6.454775283110311e-10	4.80169539919401e-12
5	1.9615491715527046e-10	1.4947641840845357e-12
6	6.030701733834587e-11	4.773215310253407e-13
7	1.8726112588956355e-11	1.5405971645855677e-13
8	5.862164696696177e-12	5.0710322397951755e-14
9	1.84458544708732e-12	1.707615511953716e-14
10	5.805708957605399e-13	5.7788601284229954e-15
11	1.8275789316186294e-13	1.977419516634494e-15
12	5.783765862812234e-14	6.848134831549229e-16
13	1.8349489124311348e-14	2.4377443445054557e-16
14	5.839995778867869e-15	8.70803178831846e-17
15	1.858075099836313e-15	3.150357775292495e-17
16	5.942361023928311e-16	1.174342872728811e-17
17	1.9177691820496372e-16	4.429295815926361e-18
18	6.100763573753157e-17	1.6586195704998095e-18
19	1.9457843937878373e-17	6.274224808027871e-19
20	6.05244197142068e-18	2.406011474954652e-19
21	1.926553124861188e-18	9.265053081618075e-20
22	6.194724796289922e-19	3.597114492890988e-20
23	1.9565303049084294e-19	1.4137082558370573e-20
24	6.15652454580346e-20	5.532914421949623e-21
25	1.9832200517722087e-20	2.1809164767373347e-21
26	6.372784506467213e-21	8.73153638509569e-22
27	2.0449210024394803e-21	3.503588196764931e-22
28	7.596987999141543e-22	1.4239996810905865e-22
29	3.0103734028273194e-22	5.769667473403114e-23
30	1.139755029065629e-22	2.4000574598508974e-23
31	4.2281570262859856e-23	1.1512835033443405e-23
32	2.1943318922092485e-23	8.719866522761084e-24
