	EffectiveMass
0	0.5540922624768697
1	0.5518664337581414
2	0.5593041880694358
3	0.5514893517467319
4	0.5504092238707051
5	0.5507210256588784
6	0.5511216529784693
7	0.5432130289661925
8	0.5510878664062899
9	0.5594095685652067
10	0.5563661961400377
11	0.5518325756361747
12	0.5441252170415062
13	0.55078825176727
14	0.5511683222155841
15	0.5590573270307052
16	0.5508890221772459
17	0.5394245949834384
18	0.5507044621010572
19	0.5397775875590556
20	0.548419879113003
21	0.5510721477048641
22	0.552742251201613
23	0.5579492829140799
24	0.5526889093397472
25	0.5507337658803182
26	0.5503359620263936
27	0.5413776444382699
28	0.5592842155897725
29	0.5586255525011817
30	0.540582045221358
31	0.5511258763313075
32	0.5514481996417144
33	0.5518493678485846
34	0.543059543437496
35	0.5499722718583641
36	0.5517135527879984
37	0.5515116802241795
38	0.5313657108751778
39	0.5507069791273153
40	0.5505728112899224
41	0.5516744872617864
42	0.5508664517389457
43	0.539882975463878
44	0.533985485655561
45	0.5511065510948705
46	0.5427440549688098
47	0.5516779501736416
48	0.5490123145327556
49	0.5462577399470188
50	0.5426261958122934
51	0.5626333841322086
52	0.5637554243561719
53	0.5570491402050773
54	0.5519762277665998
55	0.5399652803599879
56	0.5584487721867427
57	0.5528332273854736
58	0.5502204050764188
59	0.5559165086784759
60	0.5509357259112458
61	0.5508723875556228
62	0.5618408721584692
63	0.5506194495983218
64	0.5506398281448291
65	0.5506725916625599
66	0.5499500267383661
67	0.5522447301386755
68	0.5511532678688496
69	0.5515318829425313
70	0.561725156581338
71	0.5396990174982164
72	0.5510420328189413
73	0.5569379451044174
74	0.5630018872657894
75	0.55196066666115
76	0.5511730878738322
77	0.5515265008251712
78	0.5511044896263794
79	0.5438133830972366
80	0.5519448012027729
81	0.550474574451835
82	0.5511832611807969
83	0.5506033510681496
84	0.5442777241381066
85	0.5510577941647609
86	0.5519022820741635
87	0.551442218019122
88	0.5509059049484841
89	0.5469205147061622
90	0.5607929183505859
91	0.5528670177358398
92	0.5510777934036096
93	0.541642997202384
94	0.5633370709011125
95	0.5521207822685044
96	0.5496977672491792
97	0.5517851176991864
98	0.5453123965611097
99	0.5525421594737203
100	0.5494527888923562
101	0.5472639907070193
102	0.5513151075396534
103	0.5505311136785717
104	0.5513788238534033
105	0.5398195017644192
106	0.5537479308986388
107	0.5520376134361396
108	0.5508288513042647
109	0.5515246812198017
110	0.5525417096094978
111	0.550594376492506
112	0.5584422942489949
113	0.5513745237332427
114	0.5509628172879221
115	0.5694748156767574
116	0.5517121365556323
117	0.5606817235996743
118	0.5510808440785864
119	0.5512547916721212
120	0.545291962551202
121	0.5482070356407145
122	0.5489734069204352
123	0.5589051228084873
124	0.5499507557150755
125	0.5612278196790804
126	0.5544074170146663
127	0.5516793715695111
128	0.5534437128036939
129	0.5517675304586475
130	0.5306415296362351
131	0.5463184844866122
132	0.5512168795146558
133	0.559425051674906
134	0.5503749553131652
135	0.5518867910058022
136	0.5509095533926346
137	0.5511397328181248
138	0.5506040921968721
139	0.5519412508522842
140	0.5519981752214345
141	0.5507199024807968
142	0.5480029295116386
143	0.5497073645749928
144	0.5492621601903136
145	0.5461673719721869
146	0.5490878978048177
147	0.5507876391041743
148	0.5520130580787311
149	0.5587999864319484
150	0.5522471915591248
151	0.5578494780713645
152	0.5516963264366052
153	0.5507733710837383
154	0.5419916267287818
155	0.5492262301428139
156	0.559716420986336
157	0.5473241288644572
158	0.5564948362853807
159	0.5518888866549899
160	0.5430691171486102
161	0.5516261987278103
162	0.5511586981755268
163	0.5489781391941585
164	0.5531378513316758
165	0.5478221940288852
166	0.5530014383304666
167	0.559639004183229
168	0.5613831690139408
169	0.5511193203902807
170	0.5432178703595547
171	0.550166022821525
172	0.5420830706844522
173	0.5511956550313041
174	0.5394592116265853
175	0.5611884464937946
176	0.5513304571005158
177	0.5501969599945484
178	0.5593991851071589
179	0.5501884103247918
180	0.5689395354262377
181	0.551836316717642
182	0.5511630732141365
183	0.55283453605563
184	0.5495287193584002
185	0.5506170876218786
186	0.5515731641039956
187	0.544710870728916
188	0.5510617410455999
189	0.5517460640515769
190	0.5412900534991458
191	0.5505672312961756
192	0.5508954213788444
193	0.5419841889237308
194	0.5512281677158319
195	0.5602212857898597
196	0.5545926981152115
197	0.5594857420877247
198	0.5382569726613854
199	0.5433095804210005
200	0.5431589831073027
201	0.550997123396746
202	0.5518256352532326
203	0.5603924221546098
204	0.5572506306988728
205	0.5503919554378952
206	0.5516967101086016
207	0.5599933384310783
208	0.549293304432217
209	0.5506478112150822
210	0.5642783889206882
211	0.5547709840040345
212	0.5454264596923306
213	0.5496171002309608
214	0.5489802642741282
215	0.5511463275073161
216	0.5507132626627169
217	0.5456829056107435
218	0.5512618898986984
219	0.5509712072013787
220	0.5513826392530136
221	0.5496510313480627
222	0.5403841125832389
223	0.5443471964087839
224	0.5502003524195791
225	0.5514207767662164
226	0.5517252878951944
227	0.5553699284630258
228	0.5521824753987287
229	0.5484192380508878
230	0.5524003565876681
231	0.5503401754873875
232	0.5505943561964446
233	0.5516845429147345
234	0.5524223321259107
235	0.551590242663744
236	0.5503200258693143
237	0.5503508387474845
238	0.5512116650110578
239	0.5512752735020432
240	0.5574537987441265
241	0.5503718461585649
242	0.5509913515110343
243	0.5394172080187187
244	0.5506816778407448
245	0.5564814452444582
246	0.552376268525445
247	0.5512014073865112
248	0.5522910827823647
249	0.5566876023263263
250	0.551413997676955
251	0.5609538008016958
252	0.5516098273354632
253	0.5511441339803219
254	0.5609013247245983
255	0.5596103152830406
256	0.579055569101938
257	0.5445414490728371
258	0.5505864074126138
259	0.550596028564104
260	0.5541393536303063
261	0.549765964658281
262	0.5542918369188568
263	0.5492045265655036
264	0.5514554771279044
265	0.5519639347369595
266	0.5509384535207166
267	0.5506220947318587
268	0.5520278681233404
269	0.5518533657722525
270	0.5506911194291207
271	0.5438069079900757
272	0.5520100300711424
273	0.5587998183000138
274	0.5600195403031786
275	0.5502764916342484
276	0.5518953447963983
277	0.5592292070322495
278	0.5499785480249986
279	0.5515206437266549
280	0.5504603666748775
281	0.5637265066644532
282	0.5524545168835273
283	0.5579071887948132
284	0.5505237976102136
285	0.5506495751792855
286	0.5504496625068027
287	0.5511942897792271
288	0.5394323316848972
289	0.5512306268069626
290	0.5518177676360752
291	0.5502332922587233
292	0.5568342930185204
293	0.5505985970652806
294	0.5514521620290058
295	0.5511605166714908
296	0.5510893275317024
297	0.5607694927544715
298	0.5509747927912962
299	0.5510872915985138
300	0.5472831846300571
301	0.5527290383707923
302	0.5421672149547416
303	0.5505357426064396
304	0.5512278796310729
305	0.5589242076684661
306	0.5507168443243039
307	0.549627777429212
308	0.5503861361900361
309	0.5502375228600995
310	0.551394508388135
311	0.5497249370149794
312	0.5516100651244623
313	0.547939651440846
314	0.550726554379394
315	0.5520418594372982
316	0.5510888509658454
317	0.5507470252772483
318	0.5505493319016367
319	0.5507528528837178
320	0.5513069002066775
321	0.5436472261789518
322	0.5605230190370711
323	0.5514255101225666
324	0.5519914915231857
325	0.5459281224528468
326	0.5481533877457265
327	0.5591499817227893
328	0.5518189460204223
329	0.5627389485237169
330	0.5554628462835569
331	0.5554118572811481
332	0.5542889823470247
333	0.5379996288398634
334	0.5476209318863705
335	0.5511507978869633
336	0.5506321672872219
337	0.5396222725580093
338	0.55116586478237
339	0.5511011182954382
340	0.5512728160579029
341	0.5500557211703488
342	0.5502178078996046
343	0.5640870920453198
344	0.5611499391189443
345	0.5419539466420298
346	0.5511830579009303
347	0.5439993392824635
348	0.5499242324840498
349	0.5400248186999657
350	0.5439782460951552
351	0.5479079959722708
352	0.5496924569871803
353	0.5520674084580826
354	0.5507519478695965
355	0.550993020355085
356	0.5415086809294611
357	0.5518772883016625
358	0.5430027224275877
359	0.5591023462871866
360	0.5514486235470404
361	0.5483667381819615
362	0.5502754204174811
363	0.540151329379807
364	0.5417942292672008
365	0.5566626097694299
366	0.5435669229017354
367	0.5547334966252508
368	0.551246387231839
369	0.5398320237025309
370	0.5589331928987481
371	0.5511304970750913
372	0.5443697381101935
373	0.5505154127645959
374	0.551215484328015
375	0.5513556597185219
376	0.5422373702773678
377	0.5511050302741717
378	0.5612754620836327
379	0.5504982654075534
380	0.5573301383629333
