	Correlator	Error
0	2.1944613187633215e-09	1.550121884201259e-11
1	4.145552389064833e-08	2.9094828525299084e-10
2	9.808725068106935e-09	6.769971171731762e-11
3	3.0327274162538564e-09	2.109364424612275e-11
4	9.415421425737816e-10	6.696726356815984e-12
5	2.9754769733381626e-10	2.15815329380798e-12
6	9.462267628628864e-11	7.062894516577912e-13
7	3.0262690213164324e-11	2.325226980272716e-13
8	9.718235440061602e-12	7.71898594218169e-14
9	3.1297139795130444e-12	2.5932013503535204e-14
10	1.0082679380933055e-12	8.691680102144697e-15
11	3.2463706190179856e-13	2.912080284116392e-15
12	1.0475447318758145e-13	9.841171738161924e-16
13	3.3857450528967997e-14	3.3560694915733173e-16
14	1.0975254748183716e-14	1.1518840384664793e-16
15	3.5591418979998835e-15	3.969480220706077e-17
16	1.1538727533078433e-15	1.3836457961124036e-17
17	3.7469025383409537e-16	4.884506619526144e-18
18	1.2131339233562e-16	1.7055089917204387e-18
19	3.9342066519562874e-17	5.958427056916993e-19
20	1.2738517674801798e-17	2.0876757120272116e-19
21	4.112427864403512e-18	7.356871198496579e-20
22	1.3311804094266855e-18	2.6448042216764924e-20
23	4.2976019429735456e-19	9.540391448175409e-21
24	1.3876092864820634e-19	3.497128148771676e-21
25	4.5017593382370976e-20	1.264413971280365e-21
26	1.438150686976457e-20	4.666752864876543e-22
27	4.54126988891288e-21	1.7475486740188024e-22
28	1.4504578235032128e-21	6.540149505902618e-23
29	4.665137798736143e-22	2.427476555967995e-23
30	1.5201905817217562e-22	9.238919644114412e-24
31	5.378041441653276e-23	3.9923351009403894e-24
32	3.101579869864015e-23	2.803850936421661e-24
