	EffectiveMass	Error
0	0.0	
1	3.021626042212716	0.0009622634576506512
2	2.9540018786821207	0.0008500020231466171
3	2.981836436822456	0.0008305619561122796
4	2.9897492849222926	0.0008839262368169276
5	2.997067326534847	0.0009340519438268978
6	3.000663661368118	0.0009871732663821497
7	3.003700140036247	0.001033833944286899
8	3.0034824167648684	0.0011310284789270836
9	3.0042450604664563	0.0013087193743332086
10	3.0066160833588587	0.001465997322755604
11	3.0070604896970723	0.0016468390455264457
12	3.007986449338227	0.0019505649602478707
13	3.0058434252588095	0.0022214029777341176
14	3.0038659569275	0.002535732120140007
15	3.003862105379753	0.0028544403353764564
16	3.006377543596867	0.0033952974374889854
17	3.004426450677103	0.004213573260572901
18	3.004533906276387	0.004731483827974946
19	3.0051075729278027	0.005696471286997519
20	3.010915672907598	0.006743473111900729
21	3.0040529823527775	0.007834691195190712
22	3.0042918604978395	0.009638699492591147
23	3.008707905317318	0.011791701785423844
24	3.006100252362141	0.01467449327001671
25	2.9996848056513508	0.017063431695083058
26	3.0142888551335076	0.02109064081434278
27	3.0345466897397744	0.026737161988732026
28	3.0474038855877503	0.03484074624014588
29	3.0331620693588333	0.0434305636947203
30	3.071335045876429	0.05970019479402532
