	A0_old	DeltaA0_old	A1_old	DeltaA1_old	A0_new	DeltaA0_new	A1_new	DeltaA1_new	Mass0	DeltaM0	Mass1	DeltaM1	DeltaM	DeltaDm	RegUp	RegLow
0	4.862887773736271e-08	1.3541621133917156e-09	3.551147221257671e-08	2.2800315308412886e-09	1.0615252040142566e-13	3.4513044355727267e-15	1.5121840361841162e-13	9.741480531120581e-15	1.0846392938609517	0.002148329719045111	1.3489609570132304	0.02207056823199651	0.2643216631522787	0.021261236851168982	26	5
