	Amplitude1	DeltaA1	Amplitude2	DeltaA2	Mass0	DeltaM0	Mass1	DeltaM1	DeltaM	DeltaDm	RegUp	RegLow
0	5.430003472241742e-08	2.623638865579132e-09	4.2068458027069926e-08	46.356848136974946	1.1464470999451075	0.0037149843558663513	1.5319236583923423	0.08196550703051735	0.38547655844723494	15.58679429975063	21	5
