	Correlator	Error
0	1.6801409059290414e-08	1.5381203113339218e-10
1	2.9305760024894243e-08	2.125465159473866e-10
2	5.949598185889444e-09	4.294769702295387e-11
3	1.5910961989962772e-09	1.1656688690175597e-11
4	4.3310334215162403e-10	3.277846464599139e-12
5	1.210170662047472e-10	9.395289426058728e-13
6	3.426121310851056e-11	2.772446070377492e-13
7	9.807971985779455e-12	8.271014948077378e-14
8	2.8340720109288365e-12	2.5292369420685607e-14
9	8.244325522815266e-13	7.948944075801686e-15
10	2.4009713919583054e-13	2.5244149991253274e-15
11	6.991928385877412e-14	8.115402686965392e-16
12	2.0452251086916918e-14	2.6422444193645746e-16
13	6.006684517091176e-15	8.858639919562197e-17
14	1.7704715441277583e-15	2.961523711851041e-17
15	5.221734165452624e-16	1.0029973514774713e-17
16	1.549195779873722e-16	3.489642003763808e-18
17	4.620392836191695e-17	1.2259416080286865e-18
18	1.3555965267695814e-17	4.304882173251901e-19
19	3.9951472321831574e-18	1.5216727477829432e-19
20	1.1546815882717953e-18	5.48921102570816e-20
21	3.422127303345846e-19	1.981011889898484e-20
22	1.0375145797552294e-19	7.202869622231662e-21
23	2.9805586802691174e-20	2.634283960168648e-21
24	8.83885128717736e-21	9.589956991584428e-22
25	2.6239896892901288e-21	3.474021230962069e-22
26	7.483642674654696e-22	1.2923118988828459e-22
27	2.149765933829325e-22	4.8368150921114e-23
28	7.785169274539517e-23	1.8092121827373415e-23
29	2.960462911208762e-23	6.875109561137191e-24
30	1.0225538668344076e-23	2.6451248087193106e-24
31	3.044711822987207e-24	1.1826003090967837e-24
32	1.4558259200751804e-24	8.514661039708209e-25
