	Correlator	Error
0	2.343391527495685e-09	1.6520647951822827e-11
1	4.35366732280097e-08	3.051978123537275e-10
2	1.1033189202295766e-08	7.597517075351795e-11
3	3.6132536087046842e-09	2.5089243013496922e-11
4	1.1897308904267808e-09	8.453540772567601e-12
5	3.9872705154967254e-10	2.8912395619072106e-12
6	1.3450305529967692e-10	1.0041988830861797e-12
7	4.564225172911344e-11	3.50836168180832e-13
8	1.5552616417182873e-11	1.2356036388931034e-13
9	5.3139357542916936e-12	4.4036772518113235e-14
10	1.8161006240021745e-12	1.5655838797264692e-14
11	6.203798424740496e-13	5.5642667655919815e-15
12	2.12424760211445e-13	1.9951731703922357e-15
13	7.285405784535307e-14	7.218378977510124e-16
14	2.5059978574148012e-14	2.6277598012226263e-16
15	8.622948100954031e-15	9.59405819030991e-17
16	2.9669622400775486e-15	3.544085821506573e-17
17	1.0225029842704833e-15	1.3263593126650117e-17
18	3.512913070355231e-16	4.908487339234561e-18
19	1.2091266759224998e-16	1.816694972696287e-18
20	4.155551556364158e-17	6.74158625270539e-19
21	1.4232979324281697e-17	2.516709644759103e-19
22	4.8870783295272906e-18	9.585149975878661e-20
23	1.6757551673130267e-18	3.670155563144692e-20
24	5.746393675794014e-19	1.4270806599881238e-20
25	1.9774048753259774e-19	5.49643853081564e-21
26	6.709021512683584e-20	2.154477642543598e-21
27	2.2515410396034318e-20	8.523549271734604e-22
28	7.660837231699728e-21	3.36271164340097e-22
29	2.6116484034685146e-21	1.3170848598039375e-22
30	9.023266689004934e-22	5.339497198052212e-23
31	3.404456226354351e-22	2.4866338873507066e-23
32	2.0510475208664259e-22	1.8248821732325516e-23
