	EffectiveMass	Error
0	0.0	
1	1.392529117462786	0.0012856596140396572
2	1.1169516476003662	0.001158949950590537
3	1.1130471487245568	0.0010819899056730131
4	1.0940319457997596	0.0011260640367163003
5	1.087454436660948	0.001119735996096532
6	1.0812938095225446	0.0011457969293988957
7	1.0769612245250617	0.001165321709725538
8	1.0739298402188788	0.001279344232957237
9	1.0735784013659229	0.0013474187476743683
10	1.074428553211288	0.0014301006183165955
11	1.07195865585979	0.0016281390217501325
12	1.0705224827790027	0.001801447840557943
13	1.067231915889711	0.0019904914826365614
14	1.066839238374373	0.0021457036535294603
15	1.0671038693578945	0.0024062483017023603
16	1.064866752168848	0.0027060416431852813
17	1.0686401932647382	0.0030185721986272867
18	1.0663470320912947	0.0034034979585432427
19	1.06757948877535	0.003883317503179714
20	1.071801279156662	0.004500666522085526
21	1.068784959966849	0.005089566605591028
22	1.070337959071546	0.005797213583915001
23	1.0707422000046871	0.006705724471950743
24	1.0649003069639946	0.007885105345713584
25	1.0795030731886506	0.00974882968866624
26	1.09359474013607	0.011591084818517932
27	1.0783327788687016	0.013432285440681304
28	1.0779089484693922	0.015943426973615935
29	1.0751375079285408	0.01939800832400075
30	1.0678589182092457	0.024114879860150602
