	A0_old	DeltaA0_old	A1_old	DeltaA1_old	A0_new	DeltaA0_new	A1_new	DeltaA1_new	Mass0	DeltaM0	Mass1	DeltaM1	DeltaM	DeltaDm	RegUp	RegLow
0	8.877782726124578e-08	1.429663031531948e-09	2.449757647825757e-08	3.837915497373636e-09	3.3677838419875023e-13	4.938862963576041e-15	5.08327821605028e-14	8.298465657121795e-15	0.9764141929854909	0.0011414095734437178	1.3116850456389748	0.06510232125919067	0.33527085265348394	0.06439136699649255	26	5
