	Amplitude1	DeltaA1	Amplitude2	DeltaA2	Mass0	DeltaM0	Mass1	DeltaM1	DeltaM	DeltaDm	RegUp	RegLow
0	9.911068804612566e-08	7.407991612420956e-10	-0.001597025629327767	42.35788325878504	1.0475512481082239	0.0006605459895318923	79.49677182617677	0.0048308090328151735	78.44922057806855	3172.1692624627476	21	5
