	Amplitude1	DeltaA1	Amplitude2	DeltaA2	Mass0	DeltaM0	Mass1	DeltaM1	DeltaM	DeltaDm	RegUp	RegLow
0	7.917973247620103e-08	6.440590029041729e-10	-0.5553836040749289	47.16992865552744	1.1665577992735627	0.0008765409857016335	94.64098472711447	0.006229360231008226	93.47442692784091	3802.1079166305335	21	5
