	Amplitude1	DeltaA1	Amplitude2	DeltaA2	Mass0	DeltaM0	Mass1	DeltaM1	DeltaM	DeltaDm	RegUp	RegLow
0	6.731593963383629e-08	2.273770069425751e-09	3.6551396348097416e-08	41.89299579455012	1.0360515266559436	0.0023988353179541545	1.4183475053375005	0.08720196083545903	0.3822959786815569	15.458187356242417	21	5
