	EffectiveMass
0	6.207185147256511e-06
1	2.136810312396956e-06
2	6.322297406543631e-06
3	2.7235706333169057e-06
4	3.447344799540437e-06
5	1.893160811151061e-07
6	9.004862601691313e-06
7	5.571083564579306e-06
8	8.865630779262743e-06
9	9.128404867426651e-06
10	5.024025316631236e-06
11	1.1233052269282685e-06
12	8.218064477053953e-06
13	5.189787341207484e-06
14	7.022828472472782e-06
15	7.746018889385488e-06
16	3.5408390009530324e-06
17	5.190972031856992e-06
18	7.528750738515326e-06
19	1.5859214566421283e-06
20	7.256817072424991e-06
21	2.3622154051904315e-06
22	8.007614598980737e-06
23	1.8085739047349943e-06
24	2.400640696412974e-06
25	7.084475692384438e-06
26	7.809105240758171e-06
27	3.01423297346861e-06
28	2.8794830806773593e-06
29	2.2172820579810255e-06
30	5.1800181785188314e-06
31	4.15186647781667e-06
32	1.9618036656428002e-06
33	4.154190893224216e-06
34	6.372516648754851e-06
35	6.186791556790313e-06
36	4.3076012419644705e-06
37	5.193929973632623e-06
38	7.96776252282689e-06
39	5.142432131913666e-06
40	1.2787785292639182e-05
41	2.933754947740384e-06
42	4.198657752028912e-06
43	4.895389448299225e-06
44	1.7820494221117795e-06
45	1.6530335328619316e-06
46	3.743191661500101e-06
47	4.851770466694294e-06
48	6.636066472732885e-06
49	5.1048051227253494e-06
50	4.803802079326189e-06
51	3.860837758641708e-06
52	5.891995687070609e-06
53	9.442002054931985e-06
54	3.0193259068306494e-06
55	7.1697727821364715e-06
56	5.698909865788017e-06
57	1.4481862737745392e-06
58	5.916987210017959e-06
59	3.1664831830058434e-06
60	3.61829430772548e-06
61	5.010415038444321e-06
62	8.43475861610763e-06
63	1.722333198734237e-06
64	3.443189675333058e-06
65	8.604177728706698e-06
66	8.424076391882552e-06
67	4.749422229035662e-06
68	7.856542990629443e-06
69	4.391700041116078e-06
70	1.0793503312693975e-05
71	5.126175849635788e-06
72	2.265135267660455e-06
73	5.215351719990735e-06
74	1.5042097319542883e-06
75	2.689977939165575e-06
76	3.639621686322915e-06
77	4.272046630576939e-06
78	3.1020189752769146e-06
79	2.765736438887145e-06
80	5.453245453937439e-06
81	2.2484445254484023e-06
82	1.1077477506857042e-05
83	9.417724023534006e-06
84	6.6983116434283715e-06
85	3.2268523320857145e-06
86	2.590332173458892e-06
87	4.318451416761185e-06
88	3.2582379525492814e-06
89	9.834056563256914e-06
90	2.8888872616754163e-06
91	5.0377765048270715e-06
92	3.6106791650391233e-06
93	1.2594546978128584e-05
94	7.74697729801876e-06
95	2.9943282725976685e-06
96	8.413715626263301e-06
97	3.4674986744034735e-06
98	8.344876686276065e-07
99	4.522669830607615e-06
100	6.488706665467919e-06
101	1.2835595042256457e-06
102	4.675278669397554e-06
103	8.328213854890657e-06
104	4.806826112154481e-06
105	6.028097523355755e-06
106	7.4367176124331144e-06
107	2.6534760169266442e-06
108	4.650300222594213e-06
109	2.891519495773747e-06
110	2.643878518339654e-06
111	4.974841301001124e-06
112	7.596189446236164e-06
113	1.1688136350048155e-05
114	1.0229986280081314e-06
115	5.44792725956319e-06
116	1.015436472321025e-05
117	1.1145206677099862e-05
118	1.0026518738748573e-05
119	3.8171390122080295e-06
120	9.60183523893252e-06
