	Correlator	Error
0	2.694086800483132e-09	1.8717314296890465e-11
1	4.8688418682582056e-08	3.371745989892413e-10
2	1.2964644164383536e-08	8.800791799191973e-11
3	4.425003661743468e-09	3.027589576516714e-11
4	1.5122812405014886e-09	1.0574216882124635e-11
5	5.246265280584153e-10	3.74353737927534e-12
6	1.8284394562312734e-10	1.3415799228052216e-12
7	6.401430051536825e-11	4.830036105794354e-13
8	2.2477108339464342e-11	1.7485551932294037e-13
9	7.907017571657424e-12	6.387885130046403e-14
10	2.7815473722424154e-12	2.3256664372950308e-14
11	9.779635841044513e-13	8.450454286629292e-15
12	3.445038069809507e-13	3.094356963014668e-15
13	1.2148603770880942e-13	1.1394792238658204e-15
14	4.294799318936184e-14	4.2247077848898624e-16
15	1.5189220480225167e-14	1.5723452775271853e-16
16	5.370677793126262e-15	5.897640096933582e-17
17	1.8994321587228462e-15	2.238512689969936e-17
18	6.703991189391442e-16	8.405150990127852e-18
19	2.3716084228957114e-16	3.157287361123378e-18
20	8.374959079169202e-17	1.1877833891883278e-18
21	2.946133090239658e-17	4.521460607794691e-19
22	1.0388297386556185e-17	1.7528147854915044e-19
23	3.666552929588012e-18	6.827293227709188e-20
24	1.2952036736361298e-18	2.7013086626338088e-20
25	4.597544635363423e-19	1.061431762973232e-20
26	1.6068442945246673e-19	4.211084324450434e-21
27	5.55481263943036e-20	1.685713152575677e-21
28	1.9262523497290756e-20	6.772202423378952e-22
29	6.698129102456266e-21	2.697587427641463e-22
30	2.3632104327512652e-21	1.1088327635843578e-22
31	9.11267071705386e-22	5.184182644632117e-23
32	5.631345898916701e-22	3.7835199600884794e-23
