jk_index,nsq1,nsq2,nsq3,nsq4,nsq5
0,0.4819969896106407,0.46544124006720256,0.4490048378693295,0.4329781182457233,0.4167535776993982
1,0.48229819725173445,0.46574536341963846,0.44931359541207655,0.4332974089862922,0.41708055322005727
2,0.48233064731331377,0.4657401689479642,0.449269584925558,0.43321056115046613,0.4169528097921377
3,0.48178206892134084,0.4651141340587955,0.44856630022139626,0.43243073610747534,0.4160961018298954
4,0.4822988423111638,0.46572446721179805,0.4492693688836585,0.4332237108698789,0.416980348911942
5,0.4821060245921682,0.4655289768063855,0.4490715357589307,0.4330246677009787,0.41677954877094053
6,0.48151759380824816,0.4649064985484576,0.448415682932707,0.43233775018392673,0.416060451206634
7,0.4825073847133426,0.4659716695798118,0.4495544874588596,0.4335441925585568,0.4173374265108652
8,0.4819558042808224,0.46532919270056866,0.44882232521059984,0.43272650219697817,0.41643220064729725
9,0.4819512164936038,0.46546192350235654,0.4490928698471107,0.43313656069378903,0.4169809521234397
10,0.48201595124848495,0.465306798333301,0.44871776430035043,0.4325410612887423,0.4161652585149499
11,0.4814001142699662,0.4648765949045697,0.44847298676402936,0.43248099682119595,0.4162902513129739
12,0.48185922364358247,0.46531913439892425,0.44889954726734965,0.4328936066702577,0.41668793109718516
13,0.4818442323384675,0.4651769865136037,0.4486299671240486,0.4324956479523247,0.4161620507467627
14,0.48196920596326337,0.4654155218505339,0.4489815591877494,0.43295856328401716,0.4167371263711011
15,0.4815731764688232,0.46493720856968157,0.4484217673837644,0.4323200571770152,0.416018571218996
16,0.48190195105652095,0.4653105069482258,0.4488387845491021,0.43277802979887564,0.4165188336097914
17,0.4820159016739864,0.46528337988519863,0.44867063595640194,0.43246905242492273,0.41606893438333314
18,0.48214237598821696,0.465601646273558,0.4491809881696372,0.4331724988186175,0.41696498805898485
19,0.4819356775947856,0.4653544141733929,0.4488930974736008,0.43284352082087474,0.41659512976610413
20,0.4819228954087917,0.46532264917018673,0.4488419084236224,0.43277139311932855,0.4165027947609582
21,0.4821875940055653,0.4656841548720509,0.4493000603282671,0.43332563889882136,0.4171534011145147
22,0.4818142913534382,0.46524273491142504,0.448792011215663,0.4327560690159242,0.4165198438082569
23,0.48219435783681575,0.46547415740404696,0.4488732414135643,0.43268179206982105,0.4162926260669654
