jk_index,nsq0,nsq1,nsq2,nsq4,nsq5
0,0.2987773109923942,0.292070358363176,0.2863001128850091,0.2772720601195342,0.27408157472055394
1,0.29885919156436097,0.29222024953395354,0.28652111772838174,0.27764514347262226,0.2745342279760806
2,0.2987280258028175,0.2920524431005593,0.28631469700078604,0.27735470971937654,0.27419983209665133
3,0.2987266298291555,0.2920343318442775,0.2862780670899381,0.27727637905963964,0.27409800595690004
4,0.29878557496597485,0.2921333424357153,0.2864163078231254,0.27749050924702257,0.27434908520019247
5,0.29882348324564545,0.292096265116618,0.28630403182683173,0.27722728317812545,0.27401007251485965
6,0.29858589388404766,0.29187818965574336,0.28610190322974094,0.2770480904118763,0.27383696688164677
7,0.298866431526439,0.29224221381233967,0.2865627145879492,0.27773783487633813,0.27466014822318774
8,0.29882658137973117,0.2921390688341969,0.2863903716410894,0.27741109441908396,0.2742479620141308
9,0.2988041946761564,0.29217547694521057,0.286486429107647,0.27762975208787977,0.2745285631447141
10,0.29898926867401615,0.29231668913246367,0.28658175891261123,0.277627031679169,0.27447444647040287
11,0.29852980435562987,0.29188882970666763,0.28618647828391935,0.27730008020247604,0.27418272310152303
12,0.29862923613124515,0.29193561107599486,0.2861735385473961,0.2771478669267927,0.2739513664390223
13,0.2985319899710946,0.29184374836060367,0.28610345867149056,0.2771661152412546,0.27403651709166593
14,0.2987822346761547,0.292164075617789,0.2864817495423718,0.2776273207574862,0.27452233960097394
15,0.2986845264024516,0.2919299535535834,0.2861188491758349,0.2770278681755053,0.27381510656796754
16,0.29877796965786635,0.2920392124752661,0.28623520701160055,0.2771346958461435,0.2739050470378649
17,0.2987319567126715,0.29195239038845916,0.2860998090113781,0.2768812320950129,0.2735816219296191
18,0.29865069605998495,0.29199144071514976,0.2862681294633086,0.2773324053210854,0.2741867228245226
19,0.29884689276027726,0.2921628595540619,0.28642148000297285,0.27746751896535693,0.2743222524816098
20,0.2986928397662202,0.29195981535121834,0.2861710309810045,0.2771270319962112,0.2739386993426308
21,0.2989852430421666,0.29229696993959864,0.2865538014766099,0.2776027305427402,0.2744624315776836
22,0.29879759435187203,0.29212482921909394,0.28638326695686805,0.2773976440005611,0.27422069280127986
23,0.2984402910153953,0.29181311046864594,0.2861261259703655,0.27727670777421415,0.2741789300395211
24,0.29906004200366504,0.2924714920519838,0.2868267185867322,0.27806875206255305,0.27502319750983717
25,0.2984220091727623,0.29181875243073047,0.2861623091471338,0.2773909813981685,0.2743420132983866
26,0.29871953953664554,0.29193053567899135,0.2860815984777102,0.2769058011449554,0.2736458394153596
27,0.29857648430115163,0.29189094460459364,0.2861416045268705,0.27715651383832457,0.273985388301554
28,0.29848044115235395,0.2918135323133931,0.28608032655412624,0.27711871744543237,0.2739569735312258
29,0.29870051710900775,0.29204261515138175,0.286323985299378,0.277406455434847,0.27427462551086246
30,0.2984391552282436,0.2917001985651291,0.28589042749591465,0.2767640240680933,0.27351324671112265
31,0.29857036463516884,0.2918950158485219,0.2861606642459342,0.27721670385566033,0.2740738804759151
32,0.2990829507265513,0.29253604340620876,0.2869311700563733,0.2782464650920756,0.27523612130698966
33,0.29863179374270693,0.2919803013409707,0.2862632161866428,0.2773352402957002,0.2741915855260561
34,0.2986239754221337,0.29199176374536195,0.2862954292312434,0.2774131896700079,0.2742943165973152
35,0.2986723223960105,0.29213483721232497,0.2865423362167049,0.27789289478013746,0.27490289522871836
36,0.2987080989579767,0.2920140017303826,0.28625676065460953,0.2772554691099995,0.2740783777273341
37,0.2983697550878655,0.29167492929797734,0.2859162091528207,0.27691072818689755,0.2737300448121984
38,0.2989197812111289,0.29225671298965317,0.2865283588516613,0.27757923726009964,0.27442512507872424
39,0.2987863216692204,0.2920354894786719,0.2862162083691833,0.2770760795026097,0.2738223685818999
40,0.2988176816841947,0.2921987362221756,0.28651774374548483,0.27767178430705186,0.2745739685768716
41,0.2989453321330193,0.2923263817028774,0.2866392655565982,0.27776373668941534,0.27464299948122056
42,0.2986833278790319,0.2920041108900524,0.286260647875292,0.27728403756997666,0.27411768398475145
43,0.2984265838855337,0.2917734393157875,0.28606261910979924,0.2771719937377484,0.2740561973929596
44,0.29838173098900694,0.291609715443409,0.2857729444551603,0.276609274734763,0.2733481559322192
45,0.29871329175877537,0.2920126674054596,0.28624629175527194,0.2772193698266382,0.27402598437828507
46,0.29858688131517547,0.2918478302479672,0.2860428022504605,0.2769382798466856,0.27370560244432024
47,0.29881950226474907,0.2921450076311556,0.28639004532287177,0.2773459945243777,0.27412352085434843
48,0.29874435954349865,0.29206751315295115,0.2863200145829884,0.27731754940607933,0.27412955260193717
49,0.29874232752908125,0.2920973866157958,0.2863977198313208,0.27753455357897183,0.27443819680790693
50,0.29850704054075583,0.29187797744296856,0.28618190486219797,0.2772930671681605,0.27416646950159584
51,0.2985045124411665,0.29195034679993564,0.28632561535690026,0.2775702969458373,0.27450522395640675
52,0.29897929363590725,0.2922494388414864,0.2864561097259536,0.27738108931138333,0.274167038931015
53,0.2990019130171329,0.2923157842584531,0.28656631191519566,0.27757836053293333,0.27440858550604885
54,0.2987836656156369,0.29210358808162995,0.28637137291972986,0.2774495171103232,0.2743277716348216
55,0.29870049414302097,0.2919752147283123,0.2861809953073708,0.27708972290072326,0.2738597182214784
56,0.2988511198009771,0.2921831737764112,0.2864575292195355,0.2775345836172436,0.27440405335729257
57,0.2986353174919642,0.29197695408768193,0.28625623270709455,0.27733011555217624,0.27419170661783376
58,0.2985096005268862,0.29181611638941496,0.28607526235691644,0.277150254923301,0.27403292257338335
