Ensemble,FF,chi2,dof,pvalue,c0,c0_err,c1,c1_err,c2,c2_err,c3,c3_err,phys_central_nsq0,phys_err_nsq0,phys_central_nsq1,phys_err_nsq1,phys_central_nsq2,phys_err_nsq2,phys_central_nsq4,phys_err_nsq4,phys_central_nsq5,phys_err_nsq5
C1,A1,8.47252898784687,11,0.670453756231296,0.26973627941747597,0.022731564200221092,0.02455217431720091,0.022269250040300125,-0.0330755605291384,0.005468051856017578,0.021463386647544713,0.00443880929325747,0.29871521847345095,0.0063445216378403176,0.29202202951738176,0.006692650152668474,0.28626663093389465,0.007672185016468419,0.27727166085777105,0.010862274987555903,0.27409897719282783,0.012848091672994725
