jackknife_index	O00_0	O00_1	O00_2	O00_4	O00_5	O01_0	O01_1	O01_2	O01_4	O01_5	O10_0	O10_1	O10_2	O10_4	O10_5
0	0.47504619237406776	0.46557969705579605	0.4567058849648712	0.4378307286191631	0.4311566100229912	0.14798757069506951	-0.0007527721104026862	-0.07165859544542505	-0.14998125240209678	-0.17159881799286333	0.8319186316221855	0.8163315497184098	0.7765988480663751	0.8285417071313667	0.7051608898714503
1	0.4744396263601728	0.4651490479881878	0.45659572152912536	0.43788336060969846	0.4317357314205006	0.1758058868176595	0.014215028621677216	-0.06477036145461539	-0.14700467401827436	-0.17473220426867395	0.8338072615825122	0.8165211250503115	0.7721445108772881	0.8328662318165823	0.7013716447547328
2	0.4746761668459268	0.46527249767789525	0.45655779053204987	0.4371928345613965	0.43073785542681764	0.1868190622988168	0.02734869990404191	-0.05049989241410937	-0.12894773466615633	-0.15400375217881312	0.8280814826843564	0.814811068377609	0.7774274083954333	0.8562211372239033	0.7334066693610458
3	0.47335377509406906	0.46382373979811314	0.4548718736596763	0.4354092980288095	0.42851615301593504	0.1412710993305929	-0.008556477144269974	-0.075939409770842	-0.15091446483229282	-0.17531864673429573	0.855024264863766	0.8385269390759403	0.7956403255181674	0.8620770272673042	0.7347316748053838
4	0.4730473353576961	0.4634912367095682	0.4545498521549345	0.4356753998055132	0.42861514591761457	0.14676360771429917	-0.0058118661355379434	-0.07767225088949957	-0.15532461473847683	-0.17546130518659547	0.8554192854968485	0.8383242035342349	0.796689830787707	0.8541280084914504	0.730493604598088
5	0.4740305416335108	0.4644867394277237	0.4555856315844527	0.43631231974806695	0.4295694838405952	0.18119352562151583	0.016814128046726617	-0.06284599744900034	-0.14379001275488457	-0.17076227202632788	0.8435221372607854	0.8257524019342459	0.7798422510066432	0.8434845700016165	0.7034339547756886
6	0.4741357369524938	0.46465826717701714	0.4557748757274729	0.4364899453999899	0.42950952674924475	0.2117244434448941	0.03502116805110965	-0.04898272637807203	-0.1371194839866975	-0.16018141249081547	0.8460702588871143	0.8328227497115711	0.7947673286156134	0.8723863628777242	0.7515751362390334
7	0.47418505258750576	0.4645807760711135	0.4556104784696881	0.4362979341830699	0.4295183307871273	0.17485598175043804	0.023765265865141834	-0.047954443676623514	-0.12183727138180085	-0.14277863647820602	0.8261183908671279	0.8099286258304665	0.76983831543512	0.835166370895707	0.7131548842829026
8	0.47203653334323664	0.4622917105703433	0.4531561495927024	0.43390855868109307	0.426764727703376	0.202540360518502	0.042537571121386175	-0.03434861891918345	-0.1208082602489321	-0.1410974974649064	0.8514953708451207	0.8372481386175489	0.7970635050519752	0.8650064093191098	0.7377064354426203
9	0.47358049895117577	0.46398033818324225	0.45513179406184484	0.43597553641802067	0.4293262369552608	0.15133665374086186	0.004745301153191975	-0.06318293014504123	-0.1414058169050061	-0.16358894946459407	0.8437132483729182	0.8330310861366623	0.7991262148337782	0.8750476634081183	0.7675382652206371
10	0.4725192680632156	0.4628016271555907	0.45374752021420883	0.4342264336408628	0.4275204590076834	0.14183163058853193	0.002397482821303653	-0.06401881638212056	-0.13279862239925172	-0.15667376686363846	0.8457917676479083	0.8324113174755842	0.7954641769061785	0.8601269432067133	0.7427623962550828
11	0.47455369771290523	0.46477549626588144	0.4556843673988375	0.43556283483848945	0.42860478890736353	0.12476552208912431	-0.015882548012499217	-0.08316503697952944	-0.14445951559597622	-0.16900276956732746	0.851260149055883	0.8377449568530843	0.7989957436976332	0.866366541249573	0.743909266316735
12	0.47478775984062876	0.4653048918504801	0.45645039486836525	0.43709721618323677	0.43028484659935856	0.10456811889608172	-0.027902590587274363	-0.0902762953495777	-0.16002524743895663	-0.17786928786292114	0.8258367754423944	0.8078511113978949	0.7633147510015329	0.8249879130311212	0.6939819975819688
13	0.4735001904144505	0.46394864245827566	0.4550248726590562	0.435927411401399	0.42901912194069436	0.18315855751127175	0.024400579481760075	-0.052025428664283085	-0.13910533312706944	-0.1629428536471438	0.8394210939583551	0.8209746446049416	0.7763476607716537	0.8408734183611681	0.7093119554611578
14	0.4750487505212192	0.4657450795060401	0.45708932847433215	0.4383533074234107	0.4317977121910522	0.15605755209898287	0.002077738202679427	-0.0721135395909685	-0.1520534849222504	-0.17608685020210652	0.8405601703540658	0.824044804672845	0.7807616191301726	0.8494221683198101	0.7203350654073096
15	0.4736920154626361	0.4643185697823751	0.4555978770142549	0.43665310044971894	0.4300571971433157	0.1287563794302482	-0.013216001120742834	-0.08485134969336076	-0.1527592912866656	-0.17665288948743385	0.8369251165989553	0.8227833262133791	0.7833951480125003	0.8552523961195817	0.7252347746186165
16	0.47387686445494154	0.46437163538181586	0.4554427733579694	0.43665884252484644	0.4297797763558371	0.172560092095058	0.024455186654259168	-0.046654740800210766	-0.12256478216635683	-0.14296028185101456	0.8256489978116611	0.8117429051164494	0.7705813924885665	0.8513325742858978	0.7175082641717349
17	0.47254798285814387	0.46267795712882814	0.4535009637724208	0.4335760602457104	0.42671909736983316	0.1623915956553803	0.009268236869020285	-0.06300174401999464	-0.1426232081704147	-0.16553910632465477	0.8448231244580828	0.8316467013038453	0.7921650038349471	0.8617692067250854	0.7314021778918898
18	0.4742739409963585	0.464711287869748	0.4558015671536059	0.4369575034736786	0.430271881413545	0.12133038221669211	-0.018829609894367712	-0.08633990570829561	-0.1629568108887718	-0.1832293098159733	0.8380862774665825	0.820723235948441	0.7784078214884435	0.8320643086195978	0.7065928582611614
19	0.4744515316724711	0.4648688701406647	0.455841732974082	0.4363148654954575	0.4292296469262944	0.13618852191655217	-0.008701468632404587	-0.07563288048707269	-0.1533538592605587	-0.17087491598868737	0.8432001998887777	0.8262189385955699	0.7852152254126792	0.8465042679849561	0.7237080019253537
20	0.47460555332653676	0.4650649140555757	0.45619740458339353	0.4370111370043258	0.4305320130387321	0.14716831720735987	0.006391992968707038	-0.06282591675971078	-0.13382447376591614	-0.1552365355457195	0.8352516655668941	0.8186743962269941	0.7747793233923198	0.8404066249669441	0.7023268825785954
21	0.47396908472652993	0.4643169148131926	0.4553346170328298	0.4358429877453973	0.429307650958576	0.09139115949562956	-0.037093178718820126	-0.0985661530244718	-0.16527512025360805	-0.1800876538503648	0.8490649495343019	0.8352209644989168	0.7967893838304514	0.8549437704403696	0.7320643084901818
22	0.47420218463075026	0.46471029693221566	0.4557959280535421	0.4365482698425211	0.42990405437885126	0.13726356657013802	-0.0008288713526307121	-0.0662055113573303	-0.13613353496733124	-0.15028556917134306	0.8229143189164323	0.809846349482287	0.7736599867740489	0.8360572491076743	0.7200020064334929
23	0.4740477210954194	0.4643836472608183	0.4554256267340067	0.4357022311193822	0.42923908176051173	0.19364873957676432	0.034963521988150656	-0.03911921233152185	-0.11911415206807087	-0.14411294010942283	0.8564157537261867	0.845319441506086	0.8067722733468402	0.8871098226863735	0.7557777281377009
24	0.4730587621966811	0.46365423228395836	0.45491862034887154	0.43611385584460854	0.42975887715748307	0.17730706614415526	0.02159887552815409	-0.052712403287991434	-0.13265600014444262	-0.15661364342448741	0.8453856938198783	0.8288992337754371	0.7852947909458292	0.8533001816461278	0.7182363957836847
25	0.4755247526628371	0.4661542607535011	0.45737291297082666	0.4385034997304476	0.4317064652392768	0.12998412256118666	-0.011718987713679864	-0.0764710724610419	-0.1524704976224277	-0.1692093325695354	0.8238922764832212	0.8097144165042564	0.7702832894367455	0.8487565340404847	0.7296293557503847
26	0.4747025938476053	0.46504277228481883	0.45597897517245134	0.4358031645656832	0.4287612313981753	0.15412115317552427	0.00011594869832794467	-0.071130232725719	-0.1470320331641635	-0.16428251255621246	0.8330185015161802	0.8213962994666614	0.7830916250680307	0.8567847822306421	0.7261205312597724
27	0.47487891838439106	0.46540465792827884	0.45658158562954965	0.43732823132604004	0.4307831477533516	0.13017017668932704	-0.015456185746159194	-0.08412828006767578	-0.15809695304380691	-0.18150485455544318	0.8448064164387642	0.8286783777882	0.787587517072877	0.8485926391680619	0.7227502102429191
28	0.474338942066563	0.46481018633494947	0.4558642136059127	0.43601474541579816	0.42900774224331567	0.2197695436430734	0.04134001729265417	-0.043568534484376684	-0.12809863748554837	-0.15481146892501896	0.8472667060820223	0.8297499766827137	0.7891987939224977	0.8489723160083471	0.7299402003782536
29	0.4755147264409021	0.46611408065974086	0.4575106660346334	0.4381856954513782	0.43193075465694103	0.11271590587366215	-0.02198044758480359	-0.0884357429854586	-0.15284375536939693	-0.17770903148595174	0.8362391887044631	0.8214792124308422	0.779861159372936	0.8539893498654779	0.7216614887943298
30	0.4744969959703315	0.464867744826091	0.45581722274610625	0.4365190484233706	0.4291406814407774	0.1257032476515417	-0.01342511166370031	-0.07726271682109234	-0.1514227523817389	-0.16511478375902552	0.8348232583810403	0.8221471915554931	0.7857021744488037	0.8591032115050731	0.7458408193949252
