# Excited combined fit results
# ensemble: F1S
# cmass: 0.259
# FF: A1
# use_disp: True
# frozen: True
# reg_low: 12
# reg_up: 20
# chi2: 36.446286151188616
# ndof: 25
# chi2/dof: 1.4578514460475447
# pvalue: 0.06509574874077662
nsq	O00	dO00	O01	dO01	O10	dO10
0	0.4742948998272697	0.00883369827452336	0.15148097843807473	0.29918311538742354	0.8381556778663716	0.11847603218713841
1	0.46478986469062933	0.009601874267579432	0.0018219744972477357	0.20739412358712853	0.8224803677498965	0.1249883111046681
2	0.45592300657353696	0.010460281779256753	-0.06968045514038633	0.16601960898715812	0.7814028705577437	0.1360370278332371
4	0.4367338387921026	0.01294543879919841	-0.14572512303167484	0.14088382842639602	0.8471228134622492	0.17974977570374207
5	0.4299821419742502	0.01406194152749431	-0.16741609068002375	0.13214572631578816	0.7208196387795609	0.20326762092541104
