jackknife_index	O00_1	O00_2	O00_3	O00_4	O00_5	O01_1	O01_2	O01_3	O01_4	O01_5	O10_1	O10_2	O10_3	O10_4	O10_5
0	0.8215596152869918	0.7977335514011399	0.7713170203171299	0.7801059948307352	0.7438373415887818	-2.645551609785731	-1.90646385871357	-1.394695265312873	-1.9976436790244403	-1.3790565720254633	0.7502821364809207	0.8813549616471097	1.083387643574307	0.43294607158956433	0.850314767665932
1	0.8215597253059501	0.7987577712111471	0.7733878788834965	0.7796638291147314	0.7456677196306737	-2.748558453058338	-2.030240115956137	-1.541867664626172	-2.0598063592639217	-1.4990312365447531	0.7501076964931559	0.8507363669816272	1.0127257288003282	0.5008716725515603	0.8283807353326114
2	0.8196482695382734	0.7961253377071772	0.7701973341032305	0.7796212349157066	0.7420669546644368	-2.665892072213337	-1.9213303256457497	-1.4227405910340056	-2.0209352172510844	-1.368999845091778	0.8641549952976347	0.9983440252431938	1.199020592927216	0.5999690021034609	1.0423027663097846
3	0.8157035832380124	0.7923058332658567	0.7664288562043944	0.7721031460180717	0.7361864308277828	-2.5785648650220363	-1.8343762378347541	-1.3622616414926068	-1.8859443960416633	-1.3272642788874585	0.9001007951354748	1.0249455974847563	1.214800319249235	0.690153055212066	1.0970072224474297
4	0.8175981735228006	0.7939687516330154	0.7682206690148085	0.7766353619172134	0.7398413139294461	-2.6790723971772836	-1.9233530123786429	-1.3969457991944387	-2.0084898578188515	-1.357557309597524	0.8849575436465731	0.9994182236913466	1.176403110341953	0.5869149177395799	0.9844727800607654
5	0.8227057529759639	0.7997605417645766	0.7738661848180888	0.7837835651587106	0.7474977891826671	-2.7865424703646724	-2.0517386190648503	-1.5439523828065138	-2.1518804121976114	-1.5423076139146756	0.6896274226949213	0.8041295616435679	1.0038399104348035	0.3739257880060204	0.8047768653159161
6	0.8193135011453045	0.7964481815521659	0.7709005263036409	0.7795444721050815	0.7433153499147748	-2.6951094941957114	-1.9627130676321323	-1.4721256915484668	-2.0532630025327836	-1.4436380354511091	0.8343555048220761	0.9534518185957367	1.1465788370521197	0.5032003850654485	0.9629480763445029
7	0.8212975479289993	0.7987547347210415	0.7738930300800787	0.7785811081413224	0.7459845341426417	-2.6880724837781695	-1.9823053896323306	-1.5136307473326602	-1.9877467104189155	-1.467069631108843	0.728730417737686	0.8248835290914432	0.9893742105263018	0.42387092223026246	0.7576329105310526
8	0.8190242669304224	0.7959255203653529	0.7702552296365689	0.7763271698150019	0.7413712665381036	-2.6096228091423743	-1.8986143254361207	-1.415385672287155	-1.9593387626510548	-1.3713282416467225	0.9042431783188056	1.0242637711624212	1.2208657315953397	0.7218088905572329	1.0618197809955392
9	0.8187170086493456	0.795258817077225	0.7689440483527372	0.7773127905610366	0.7410672954124473	-2.7071247902600666	-1.904335686541599	-1.3898352548390256	-2.0246333591135715	-1.368022208840072	0.7640749992272198	0.8940921989713128	1.1024230764648248	0.47683701190852024	0.9073045392798641
10	0.819460425466001	0.7961997784920443	0.7699917376392225	0.7774835297076623	0.7419187344523887	-2.749825182173637	-1.9937448293955613	-1.4799158193142379	-2.045688254008285	-1.4453793810453817	0.767882716460353	0.8823282988496691	1.0680058725398387	0.49912172233214847	0.8801768897670185
11	0.8233955344430429	0.8005101424345843	0.7750426706790722	0.7807920171287425	0.74599557036446	-2.9276830567488754	-2.1404243710584656	-1.5987993457056942	-2.115636361435776	-1.5327942506675603	0.7796757673341339	0.897298152478145	1.0851859959318033	0.5008539965118463	0.8838298396587541
12	0.8200707105159577	0.796865719052194	0.7712562112963521	0.7796066691521064	0.7431363330687643	-2.670152110748091	-1.9485103175593652	-1.4641369269754911	-2.0686747368999576	-1.4384069463825295	0.7953451486617669	0.9206686197713677	1.1080255390300096	0.5086103661253941	0.9532541059344538
13	0.8169191830553986	0.7936660183206005	0.7679258135921313	0.7776577602104617	0.7413253907806112	-2.52030116312654	-1.8229798749328774	-1.350415069813759	-1.9818535595611662	-1.3785958212169238	0.8337320674361702	0.9427122901404219	1.1209856016623847	0.5600227353654468	0.9137088338872368
14	0.8224637754900261	0.7999326171334922	0.7750631118929858	0.7806368648144655	0.747082308967132	-2.7341527211737766	-2.005311400522429	-1.519138186162572	-2.035000919549376	-1.476419315242091	0.7076513989627066	0.8200220856783718	0.9951627852664963	0.45994576168357393	0.8281357950557123
15	0.8210198145698382	0.7972616865930722	0.7711305863373704	0.7801861382704671	0.743385134139897	-2.7084737425116265	-1.9692644608525995	-1.4344961740744204	-2.0377095410781334	-1.39350583226019	0.7806233669517317	0.9281990387250294	1.1411966783942011	0.4792854717803906	0.9490115932431292
16	0.8177312257738136	0.7949441267299736	0.7694285119800855	0.7759008570376773	0.7416173173012707	-2.6022458554015455	-1.8977803713961436	-1.4197192719808627	-1.9809372656966462	-1.3973048588651777	0.9039248759383797	1.0134865168610463	1.1888257654964023	0.6475407903883356	1.0067575245553508
17	0.8205743613332581	0.798184730830761	0.7731358043886155	0.7770993271903754	0.7447608052980066	-2.7374911465178817	-2.0165907512818575	-1.5478171867943837	-2.0391660291222147	-1.5078511281972689	0.6956815922635374	0.7777149659257875	0.9251839040174737	0.40079794326200513	0.694144175296995
18	0.824047786243721	0.8009044809990641	0.7753917937785508	0.7819508963870546	0.7476500452899746	-2.8624336947244378	-2.095059896960114	-1.5799083159234975	-2.118761255376437	-1.5190619183403935	0.7420844184030768	0.8604811655043748	1.037562367878568	0.4941953217472233	0.8494186822344205
19	0.8212237396686821	0.7973223413110702	0.7710461015309449	0.7777037579894335	0.7407985121480121	-2.777191360072943	-1.994475419615833	-1.4905909465796185	-2.041665656388746	-1.413467140745299	0.7683146967359821	0.8946767136515421	1.083346143237496	0.5040004182499251	0.9336249790153266
20	0.821442432450913	0.798040057568673	0.7720366389820378	0.7797935810942953	0.7438345647545536	-2.7138472385681647	-1.97655383284676	-1.4628693799768404	-2.0348288678230246	-1.3925527435656568	0.735983139842568	0.8635244858055242	1.0615496422388224	0.45155831321547	0.8772417536208947
21	0.8183470936292414	0.7942419440540248	0.7678609002757854	0.7747599984482697	0.738713738240647	-2.711281397992473	-1.9723363875039732	-1.4428832761052783	-1.9918210504822387	-1.3559272033487257	0.8662270847489113	1.0170185657477482	1.237609292027715	0.6854393097992428	1.1025541782994632
22	0.8179255664559131	0.7944154853530326	0.7687716701860364	0.7757505841723579	0.7417196504698389	-2.5877977370675693	-1.892903682913369	-1.3964593633209397	-1.979917314842616	-1.3762821229044093	0.8165484407235684	0.9491073166204538	1.1436378286361053	0.5468348337310817	0.9438611612053164
23	0.8158916919848671	0.7925916503342402	0.7662858119256926	0.7746494936517124	0.7394279521579556	-2.4026105276889607	-1.7237201914478677	-1.2856659963932129	-1.8755385667122435	-1.305254181732386	0.8964128090128162	1.028578772486861	1.2460459467950094	0.6317160608634115	1.0496279096393852
24	0.8193342519217769	0.7966705224370602	0.7711823959086241	0.7771643042953387	0.7434629016052552	-2.710651286112706	-1.985011976621482	-1.4964173084970342	-2.02792100535713	-1.4579296060656337	0.8038262095842261	0.9264127742255879	1.127051707089609	0.5872846452271643	0.9643065272682191
25	0.818252612036657	0.7950254306385346	0.7694643686618634	0.7748624819494396	0.7407018184358587	-2.5158055973653735	-1.7906992406014977	-1.3198225733885827	-1.8463602373351795	-1.275629327809784	0.7749522271989355	0.8844437240740732	1.0619081564120076	0.5087990558640002	0.8781255012358488
26	0.8197273486438456	0.7956945589162338	0.7693041112106378	0.7777578389986405	0.7402625908064563	-2.612497700444204	-1.8842725985998283	-1.3956559080553312	-2.002280692808222	-1.3689482524419356	0.8115696696721921	0.9544880287671783	1.1684698681166803	0.5323565070703693	0.9981279213294929
27	0.8224262026873644	0.7993650583173698	0.7734098861889257	0.7782251003631703	0.7447134919796449	-2.747953358867855	-2.0041316352348133	-1.495066732128859	-2.0162703155223665	-1.4510961782485134	0.7495548906795534	0.863286882638574	1.057158243560619	0.5319524937649971	0.8623162631896553
28	0.8189996951330649	0.795057353975703	0.7683275279438796	0.7766226454317138	0.7387642106427107	-2.5486260726342307	-1.8242334646431964	-1.3443090285249126	-1.9759666070333328	-1.3219459947465964	0.8038745270422546	0.9351380833636982	1.1464027418270546	0.4983776947001748	0.9630564601355651
29	0.8230992073672649	0.8003323414979349	0.7749475243464155	0.7816042073340974	0.7473850335963037	-2.758336308326882	-2.0284448479883714	-1.5420675879410637	-2.033667417305327	-1.4877950523734715	0.7088947353981953	0.8179864752345071	0.9925388432295691	0.41623609742706763	0.7918169142576278
30	0.8193344427919965	0.7958052072714079	0.7698621666548328	0.778313820623545	0.741711367043383	-2.6639389096849877	-1.923931384867142	-1.4388640809916944	-2.0146504571405535	-1.4096086560203858	0.7851917264138708	0.9122515140577077	1.1067766291921377	0.4594372949425195	0.9202665874914667
31	0.8205373302666958	0.7969042697200345	0.7706294712838327	0.7783852555480851	0.7427721414499289	-2.5611022719454377	-1.8731645032494564	-1.3657391948321058	-1.9547839657404302	-1.3586397280184717	0.7680349629312546	0.8936993426014873	1.09799533803896	0.5219987053045014	0.9216801797610988
32	0.8154933551737678	0.7920598526673029	0.7661649960066543	0.7715149961951598	0.7368253901676972	-2.429970309408084	-1.7522020888440057	-1.2779635451526044	-1.8366459944728986	-1.2558900468233334	0.8480100982102684	0.9743164260033114	1.1723826466561102	0.5463625852372568	0.9660758103557894
33	0.8214789844480227	0.7987948608045408	0.7737152853780462	0.7802997720878394	0.7465773207958539	-2.8218142498725305	-2.079955236785296	-1.5886455347957649	-2.1086360867494585	-1.5440569992187183	0.7354481932654193	0.8280733325706712	0.9844263632306984	0.4298567682048696	0.7695701941011587
34	0.8208035074807196	0.7974809604221068	0.7716397669481031	0.7800465238707739	0.7435142809626116	-2.76350191599828	-2.037129707664624	-1.539446968587559	-2.11954315788486	-1.4912144089819588	0.7719255929454597	0.9041665834732399	1.1066916318978615	0.46164503285601716	0.9136635170066433
35	0.8201619364767428	0.797254604131594	0.7716738521270982	0.780127290925924	0.7451114506633588	-2.6731189895619067	-1.9520237405861598	-1.4648152654575608	-2.036382396960235	-1.4493170777705817	0.8035957655938029	0.9349764162667715	1.1402476271002226	0.4851627787410475	0.9321087486260238
36	0.8216086426635153	0.7983475835869337	0.7726926805267981	0.7806151013333503	0.7446693835952202	-2.72958776151174	-1.9844276041676185	-1.4980606163836396	-2.0721537570130892	-1.4465497548916924	0.7024041186058269	0.8145061228877557	0.9891849276983208	0.3701347949671646	0.7838772301178037
37	0.8181158455342497	0.7951273901715286	0.7695763932904688	0.7762894535561852	0.7420787261263525	-2.5709535510831447	-1.8780991974940238	-1.4151071647346336	-1.9427011372273744	-1.396661497782764	0.774824882066147	0.9001198518161253	1.1030780296608655	0.5357763632008266	0.9114519481642298
38	0.8218093493000276	0.7990722290885018	0.7738627999159758	0.7801660673088412	0.74587847394828	-2.8831230785328374	-2.0990998134615295	-1.5843690769180288	-2.0854182611521876	-1.5086614890720165	0.7237760365569391	0.8417871487029982	1.0263479246375993	0.4813260721014188	0.8572816011856939
39	0.8196392595716556	0.7961006268652173	0.770043717847751	0.7773652046738948	0.7410122946851723	-2.675896024135899	-1.9254312652627823	-1.4428439691114379	-2.0114514702611532	-1.421310407487606	0.7826290397784487	0.9005531743032518	1.079794090086458	0.4856306189734539	0.8756435047861724
40	0.822601307152242	0.7991706718675866	0.7729406402682176	0.7790359501826681	0.7435242379330943	-2.791810786247329	-2.03598545199879	-1.5247610852046956	-2.0973885818865523	-1.458230191723694	0.7856011410501995	0.9019414451486695	1.088676039623707	0.5563357623895338	0.9139150773572424
41	0.8162744774802407	0.7930132928348423	0.7675098821482986	0.7736319236549261	0.7379889371654937	-2.453859140950563	-1.7706016670722302	-1.3181181632585257	-1.8830917318570592	-1.2897119711787186	0.8596944359986872	0.9856818766280144	1.175135030183529	0.6293731959525594	1.0186905916131297
42	0.8190241016520604	0.7959712779892074	0.7705038276639727	0.7776820096033258	0.7428180770130959	-2.672045658028445	-1.9595844392749038	-1.478824641749934	-1.9876163778448253	-1.4146825937139553	0.9416133059793322	1.089010610650451	1.307288232708414	0.7387762983831632	1.1670515103410475
43	0.8187391556538453	0.7954958819032201	0.7698221105584824	0.7766793302494341	0.7408266355983445	-2.6813084054170315	-1.9660093777831065	-1.4836414063616883	-2.022560021920375	-1.4440712393350037	0.8581512272364872	0.9888028803751899	1.1812997936752865	0.6079409881547903	1.0340789763247078
44	0.8203721957748561	0.7966736497329691	0.7702960883743851	0.7790491957038379	0.7412447333274453	-2.5987522377825085	-1.8454106609725613	-1.375991763775428	-2.0060872505724734	-1.3453726878399488	0.7891599067272438	0.9174635296322537	1.1201109883134697	0.4833213237748305	0.9292161218828824
45	0.8173580577162117	0.7939397946037038	0.7681087505261792	0.7761529994194024	0.7408525371410253	-2.611808376115299	-1.9092438090193296	-1.4244438168489917	-2.0095344625360996	-1.4152885156957398	0.7598493822550624	0.8849369081713669	1.0727154513713786	0.4365933759011354	0.8526263861228031
46	0.8198718049975154	0.7958997820847482	0.7695329939389688	0.7762797559158204	0.7407047433534056	-2.6318351441935754	-1.9055579125672124	-1.420794212295424	-1.9879960391745881	-1.3963042093192288	0.8781764691364066	1.014233049219903	1.2164270463143223	0.7089734854025511	1.0757209122516274
47	0.8227281744584637	0.8002381690318988	0.7754185975782385	0.7834534290673426	0.7495111962509734	-2.6618977947211917	-1.9488304722676504	-1.4858350696485683	-2.0378466969887183	-1.4729350927766616	0.7683599556845983	0.8723597704623292	1.0403451037582079	0.45567754142307815	0.8182425404451932
48	0.8207708454945842	0.7975799193575216	0.7718681207633814	0.7791957022696953	0.7429408146862434	-2.7786101952193913	-2.023221831185385	-1.5050212769409068	-2.0854581695937866	-1.439699957925183	0.7374359503815207	0.8682769603339273	1.073187545577796	0.4277730555745306	0.8876501290889554
49	0.8207705309403425	0.7975033615973901	0.7718614587995273	0.7775268119886711	0.7434234918673719	-2.6901108100887345	-1.9574903650180269	-1.4696095896107682	-2.0149323147689673	-1.4329719733948991	0.7512592756760195	0.8739274212215342	1.059515325058145	0.5100069285596024	0.8958576460464813
