# Excited combined fit results
# ensemble: C2
# cmass: 0.300
# FF: A1
# use_disp: True
# frozen: True
# reg_low: 5
# reg_up: 12
# chi2: 23.301807210733113
# ndof: 20
# chi2/dof: 1.1650903605366556
# pvalue: 0.27421928939707485
nsq	O00	dO00	O01	dO01	O10	dO10
0	0.28698402014458224	0.006830564136078327	0.08536484719814182	0.17980773227926916	0.2575864431401207	0.15589629822063059
1	0.27919447416050464	0.007678218457983612	-0.01992707712231166	0.0722625635305901	0.1544159732587692	0.17136235340481087
2	0.27449883089498933	0.009043748028601238	-0.05937986824727559	0.05276950196432473	0.18528001052635434	0.20573468845671353
4	0.28307802176800334	0.015082306182976941	-0.12778151020519585	0.0441224387073933	0.4342495352392431	0.37442464199420955
5	0.27892515088314795	0.017318150938034578	-0.12415083074257467	0.044569474061741755	0.9804876261153492	0.4634507521231351
