	Correlator	Error
0	1.8183251266161106e-12	2.003842332705e-14
1	3.291856514933554e-11	2.6077584709510986e-13
2	9.65593904230203e-12	7.343340406008119e-14
3	3.89122156088771e-12	2.9173344993515047e-14
4	1.563486332613952e-12	1.1702483968720314e-14
5	6.428254552728962e-13	4.823532871547562e-15
6	2.6637245517998766e-13	2.013535678594766e-15
7	1.1119781408240289e-13	8.521812226402441e-16
8	4.6651668477296925e-14	3.640028646338453e-16
9	1.9633641029162763e-14	1.5687999332092181e-16
10	8.299398032717802e-15	6.806072843624038e-17
11	3.51408783197709e-15	2.959158352348336e-17
12	1.4888389791280578e-15	1.2878805856129859e-17
13	6.317935007776381e-16	5.615349741630282e-18
14	2.6823499490251263e-16	2.4548945066635646e-18
15	1.139509827460695e-16	1.0796463260802151e-18
16	4.842191819926402e-17	4.722235194866192e-19
17	2.0558063593782644e-17	2.0625147990466633e-19
18	8.734410444041809e-18	9.100848428022856e-20
19	3.7096243185625275e-18	4.048997010772809e-20
20	1.5782999650322764e-18	1.8058448821778744e-20
21	6.719798999988981e-19	8.062189920114784e-21
22	2.8609915017186206e-19	3.587627720516387e-21
23	1.2177194983989037e-19	1.5998997726094142e-21
24	5.178364520359789e-20	7.154326820984161e-22
25	2.207016057863124e-20	3.2358763384511835e-22
26	9.374586819104786e-21	1.4800148213784499e-22
27	3.982609528789715e-21	6.824507975594016e-23
28	1.6945025635435812e-21	3.161302928573391e-23
29	7.258535695853049e-22	1.4934382486912506e-23
30	3.1736372256851174e-22	7.300732564102927e-24
31	1.5374474567194732e-22	4.090240930724588e-24
32	1.1010783984496083e-22	3.2306047423460332e-24
