	Amplitude1	Amplitude2	Mass0	Mass1	DeltaM	Error	RegUp	RegLow
0	3.4568034955041266e-11	1.803256015303412e-11	0.9030205807957015	0.9506074192470693	0.04758683845136784	0.1301402519918622	23	10
