	Amplitude1	Amplitude2	Mass0	Mass1	DeltaM	Error	RegUp	RegLow
0	3.297412715298122e-11	1.5023516997966837e-11	0.8955585979360071	1.1777024466472883	0.2821438487112811	0.19794158516493332	23	10
