	Correlator	Error
0	1.3722194841530181e-12	1.5522087569668332e-14
1	2.6804556308378028e-11	2.163945664399659e-13
2	6.674809126894529e-12	5.214448099583339e-14
3	2.3543619061676783e-12	1.8174215099375782e-14
4	8.303524794120956e-13	6.412652359904284e-15
5	3.011248960491861e-13	2.337346470481841e-15
6	1.1038498528340123e-13	8.654000323342127e-16
7	4.086338364831462e-14	3.2584631459253696e-16
8	1.5235023367530472e-14	1.2418764818738885e-16
9	5.705240832494255e-15	4.792716989299206e-17
10	2.1497167110776833e-15	1.867962918828259e-17
11	8.121336282165378e-16	7.310128376598432e-18
12	3.0711489628903035e-16	2.875699600402236e-18
13	1.1638692372168834e-16	1.1380781355744295e-18
14	4.41591786952985e-17	4.50823711771398e-19
15	1.676062204421548e-17	1.8024073119482798e-19
16	6.366460764964248e-18	7.147587576524672e-20
17	2.4168633175294394e-18	2.831277987469115e-20
18	9.181186913821688e-19	1.1395828636936506e-20
19	3.4832238740500733e-19	4.655793698676026e-21
20	1.3233547236859388e-19	1.9106138203914814e-21
21	5.0359413244606255e-20	7.89035559834103e-22
22	1.9168681798493717e-20	3.218968487132297e-22
23	7.302427217330408e-21	1.3205729597414788e-22
24	2.788178570091435e-21	5.489203679493566e-23
25	1.0708820383524547e-21	2.2984905275112674e-23
26	4.0927653743206854e-22	9.763264499886086e-24
27	1.55972577024002e-22	4.256671085820919e-24
28	5.93278629940679e-23	1.832686724565624e-24
29	2.279548298918833e-23	8.049664790019027e-25
30	8.968391299357023e-24	3.6017260844309284e-25
31	3.903610806416062e-24	1.8482705782218553e-25
32	2.6222882529599646e-24	1.4126729233365162e-25
