	A0_old	DeltaA0_old	A1_old	DeltaA1_old	A0_new	DeltaA0_new	A1_new	DeltaA1_new	Mass0	DeltaM0	Mass1	DeltaM1	DeltaM	DeltaDm	RegUp	RegLow
0	1.556662567138803e-11	2.1912193968024197e-13	-3.709138392661592e-12	2.4335546541804098e-12	0.00588833686973344	0.0001274447899436285	0.03535525930122498	0.008010658766831694	2.253303062434434	0.0009556086619025849	2.6453115545045063	0.03303571954627745	0.3920084920700725	0.03270584246567934	26	9
