	Correlator	Error
0	1.8395667945409333e-12	2.0104533255273305e-14
1	3.35309293020738e-11	2.6333019956741353e-13
2	9.409857179818374e-12	7.08262710079548e-14
3	3.648801294368521e-12	2.7041555048133205e-14
4	1.4030106312144485e-12	1.0365751958530471e-14
5	5.506011573182162e-13	4.073410798501913e-15
6	2.1724926981245212e-13	1.6171601543306622e-15
7	8.61985958214512e-14	6.49848279114681e-16
8	3.432555746692684e-14	2.6302900242841683e-16
9	1.3696951861633388e-14	1.0726137605654593e-16
10	5.483304786989336e-15	4.3985879734175294e-17
11	2.1970932182628543e-15	1.8070598204681318e-17
12	8.805350314515104e-16	7.420245547831416e-18
13	3.5334790403787274e-16	3.0487520153477733e-18
14	1.418241314267422e-16	1.2553396292576035e-18
15	5.69405214854394e-17	5.196482594255331e-19
16	2.2868645973888733e-17	2.1424352677889137e-19
17	9.177214873183723e-18	8.819284801010182e-20
18	3.683707820413338e-18	3.657729423264927e-20
19	1.4784192302049856e-18	1.5276275223194366e-20
20	5.944858765837375e-19	6.405675499834118e-21
21	2.392046832189998e-19	2.6884328701220278e-21
22	9.628196020153264e-20	1.1262494940273321e-21
23	3.875142600631066e-20	4.730106616089527e-22
24	1.5566787831179467e-20	1.9859367794648628e-22
25	6.263122865692367e-21	8.4279974929425e-23
26	2.5151340318718584e-21	3.600932517169099e-23
27	1.0101746534373107e-21	1.5453829081402383e-23
28	4.061211609895753e-22	6.692217931161105e-24
29	1.6403746562567506e-22	2.9513603460407477e-24
30	6.744803653472016e-23	1.335749594160982e-24
31	3.064132144190725e-23	6.909300767941342e-25
32	2.1160279613383485e-23	5.2180422031934305e-25
