	EffectiveMass
0	2.250987091064462
1	2.250752601623544
2	2.250866270065317
3	2.251098308563241
4	2.250912132263193
5	2.2510548686981293
6	2.250941066741952
7	2.2509483814239593
8	2.2509822463989346
9	2.2509925746917814
10	2.2510397529602137
11	2.2509619045257656
12	2.2510535621643153
13	2.250961227417001
14	2.2509569358825776
15	2.2508837795257657
16	2.2509901905059904
17	2.250982446670541
18	2.250928201675424
19	2.2509777069091887
20	2.250978660583505
21	2.251070308685312
22	2.251055259704599
23	2.2510071563720793
24	2.251060304641732
25	2.2510709381103604
26	2.250970420837411
27	2.250899810791025
28	2.2509342002868737
29	2.2511055183410735
30	2.2509000396728602
31	2.250875921249399
32	2.2509867477417087
33	2.2509177970886323
34	2.2508594703674407
35	2.250980510711679
36	2.2511013126373376
37	2.2509786796569915
38	2.2510305881500337
39	2.2510704040527436
40	2.25094666481019
41	2.250892944335946
42	2.2509886646270845
43	2.2510092449188317
44	2.251056280136117
45	2.251000547409067
46	2.2509915924072352
47	2.250921144485482
48	2.2509329128265474
49	2.2509212589264003
50	2.2509643268585293
51	2.2511358356475917
52	2.2509986972808926
53	2.2509551239013765
54	2.2510397815704426
55	2.251059293746957
56	2.251020746231088
57	2.250983142852792
58	2.2510689735412686
59	2.251010484695443
60	2.2509654140472497
61	2.251014738082895
62	2.250901441574106
63	2.251063785552988
64	2.250929574966439
65	2.2510194969177335
66	2.2509548568725677
67	2.250929555892953
68	2.2510288715362634
69	2.2509692001342865
70	2.2509654331207356
71	2.251035041809091
72	2.2510199069976897
73	2.250985507965097
74	2.251057043075571
75	2.251009120941171
76	2.2509843635559172
77	2.2508946895599458
78	2.2509779167175386
79	2.251002540588387
80	2.2510043811798175
81	2.2509204864502044
82	2.2509644222259606
83	2.250849466323861
84	2.250918626785287
85	2.251025447845468
86	2.2509832859039394
87	2.2510510063171476
88	2.2509235095977864
89	2.251024389266977
90	2.2510009670257656
91	2.250793094635019
92	2.2510682964325044
93	2.2509948921203704
94	2.2509578990936374
95	2.2511529541015713
96	2.2509104251861665
97	2.250920085906991
98	2.2510703945160007
99	2.250943889617929
100	2.2509680652618496
101	2.251045236587533
102	2.250944299697885
103	2.2509466934204188
104	2.250957612991342
105	2.2509832763671964
106	2.250989484786997
107	2.250963354110727
108	2.2509105110168552
109	2.2510511875152677
110	2.250985841751107
111	2.2509255313873373
112	2.2509668540954677
113	2.250983810424814
114	2.251020517349252
115	2.251063899993905
116	2.25096258163453
117	2.2510475921630944
118	2.251007747650155
119	2.2511593341827476
120	2.251075391769418
121	2.2510554599762047
122	2.251137056350717
123	2.2509144115448088
124	2.250981092453012
125	2.251081600189217
126	2.251194581985482
127	2.251019983291634
128	2.250961351394662
129	2.250932693481454
130	2.25093159675599
131	2.2509115505218595
132	2.2510420322418296
133	2.251018228530892
134	2.2509641647338956
135	2.251033315658578
136	2.2509622001648038
137	2.2509603977203456
138	2.2509243488311856
139	2.2509353160858243
140	2.251006698608407
141	2.2509988975524986
142	2.251205863952645
143	2.250943965911874
144	2.250906772613534
145	2.250991220474252
146	2.2511237812042317
147	2.2508443737030124
148	2.2509763336181727
149	2.251336126327524
150	2.2510506820678797
151	2.250995693206796
152	2.251056175231943
153	2.2509943389892664
154	2.2509315109253016
155	2.2509943389892664
156	2.250985822677621
157	2.250992679595956
158	2.251057147979745
159	2.25092017173768
160	2.2510019779205406
161	2.2509586620330904
162	2.250946769714364
163	2.250997486114511
164	2.2510037040710533
165	2.2509067630767907
166	2.250934114456186
167	2.2510277271270844
168	2.2509813117981046
169	2.251074132919321
170	2.2510772418975913
171	2.2509920787811373
172	2.251016407012948
173	2.250951051712045
174	2.2510754776001063
175	2.2510403251648037
176	2.2510179710388276
177	2.2510249328613368
178	2.250894441604623
179	2.250964183807382
180	2.2510380172729576
181	2.251062841415415
182	2.2510268497467134
183	2.2507766819000334
184	2.250953941345224
185	2.250915927886972
186	2.250981798172006
187	2.250932006835946
188	2.250922164917001
189	2.2510379981994713
190	2.251111440658578
191	2.250926828384408
192	2.250982589721689
193	2.250985870361337
194	2.2508757972717377
195	2.2511233234405603
196	2.250999240875253
197	2.2509341621399015
198	2.2508429527282803
