	Correlator	Error
0	1.5017716987911615e-12	1.689899505529728e-14
1	2.851215212462121e-11	2.2959388100358964e-13
2	7.727032075339451e-12	6.009170211559904e-14
3	2.9188974886645893e-12	2.2435168922166277e-14
4	1.104769964138183e-12	8.49879980609774e-15
5	4.298060944478335e-13	3.323886978269438e-15
6	1.690724739332252e-13	1.3211630493105602e-15
7	6.717674783656824e-14	5.340270581136796e-16
8	2.6880822757156587e-14	2.1856955294895756e-16
9	1.0805812593251994e-14	9.060956750160565e-17
10	4.371587444196034e-15	3.7951684998143025e-17
11	1.7735096833336066e-15	1.5959635252734245e-17
12	7.202441883715718e-16	6.744647195917708e-18
13	2.931398736076446e-16	2.8666724862610527e-18
14	1.1944733417265983e-16	1.2204911444703593e-18
15	4.869150949125375e-17	5.238467373260235e-19
16	1.9860715877695356e-17	2.227834786443328e-19
17	8.095666174167186e-18	9.47790789711833e-20
18	3.302981543734797e-18	4.107659483551574e-20
19	1.3459517476269585e-18	1.808287124751162e-20
20	5.49018688293356e-19	7.97728958269571e-21
21	2.2422658134888826e-19	3.5353834446077096e-21
22	9.155862918437614e-20	1.552817497824375e-21
23	3.740844338010113e-20	6.87034046568053e-22
24	1.534358832675253e-20	3.0832537053517714e-22
25	6.334057680813177e-21	1.3927686070934835e-22
26	2.5999356930315696e-21	6.397966076793744e-23
27	1.0633277002990585e-21	3.013715636434236e-23
28	4.344621872162591e-22	1.402307945984583e-23
29	1.7963651712591282e-22	6.682539967752618e-24
30	7.598499033800734e-23	3.2513210286971707e-24
31	3.5767867893366854e-23	1.824351872455169e-24
32	2.5228322868218543e-23	1.464660245002719e-24
