	Correlator	Error
0	1.4988127818085845e-12	1.6791250330000786e-14
1	2.8679959634311504e-11	2.297955342244811e-13
2	7.408667737579888e-12	5.72602073073287e-14
3	2.694617844665824e-12	2.054722020463936e-14
4	9.77389109195953e-13	7.445096826454818e-15
5	3.6373426213426777e-13	2.780324315178422e-15
6	1.3659993821646007e-13	1.052856366028757e-15
7	5.173489197298259e-14	4.047822657552692e-16
8	1.971074466781275e-14	1.572423044116782e-16
9	7.537103587258956e-15	6.172981593214846e-17
10	2.897008658423355e-15	2.4425619567527035e-17
11	1.1157312698191908e-15	9.69507980763798e-18
12	4.3002051084310253e-16	3.8612650238441865e-18
13	1.660454608021724e-16	1.544244771489154e-18
14	6.416868984100767e-17	6.185550486439731e-19
15	2.4812068623480276e-17	2.4985269352411883e-19
16	9.599255861717383e-18	1.00249229556259e-19
17	3.7110498832222786e-18	4.014808423679006e-20
18	1.4356135708406488e-18	1.625998945528351e-20
19	5.54885244922542e-19	6.654311733015847e-21
20	2.1485451716658074e-19	2.7337507645736875e-21
21	8.328932735120648e-20	1.1276945026026368e-21
22	3.2290338845020266e-20	4.611665183747142e-22
23	1.2522995478530544e-20	1.8897388431579543e-22
24	4.857235495839643e-21	7.801362347976725e-23
25	1.8912739186233763e-21	3.255886101661443e-23
26	7.332202401732959e-22	1.379145386918097e-23
27	2.8399418964770855e-22	5.948461009090196e-24
28	1.0992118019428777e-22	2.5525107803604956e-24
29	4.2820968394895935e-23	1.1118411722435095e-24
30	1.7020748489293445e-23	4.967136012436557e-25
31	7.461410643937166e-24	2.532536473890509e-25
32	5.028080529000368e-24	1.9133658167509326e-25
