	Amplitude1	Amplitude2	Mass0	Mass1	DeltaM	Error	RegUp	RegLow
0	4.3748520427078064e-11	8.962367929430814e-12	0.8305373883997423	0.9219246059810854	0.09138721758134308	0.22868289361638594	23	10
