	Amplitude1	Amplitude2	Mass0	Mass1	DeltaM	Error	RegUp	RegLow
0	2.998752561270316e-11	1.9526872209863932e-11	0.9846904489014832	1.307391597907141	0.3227011490056579	0.17962396048371818	23	10
