	Correlator	Error
0	1.644690168789575e-12	1.8330989236476693e-14
1	3.053243170317907e-11	2.440499909504846e-13
2	8.594290777902888e-12	6.614742779941892e-14
3	3.3514010257971826e-12	2.54573646700556e-14
4	1.3063363828774645e-12	9.917755082408713e-15
5	5.222997520077031e-13	3.980139119486135e-15
6	2.1081858635138467e-13	1.6205111381117882e-15
7	8.583957000892808e-14	6.699127844714772e-16
8	3.516342782704292e-14	2.7994083880827327e-16
9	1.4460267145269028e-14	1.1824056311070815e-16
10	5.978533603408234e-15	5.034950909387726e-17
11	2.4772356408523583e-15	2.1503437626370006e-17
12	1.0273140216189542e-15	9.211240656810993e-18
13	4.268304011782509e-16	3.960274819945519e-18
14	1.7748592573856942e-16	1.7065379682515459e-18
15	7.385226737085832e-17	7.408035405675309e-19
16	3.074290154382499e-17	3.1923955040102454e-19
17	1.2786992188755033e-17	1.3742168030442552e-19
18	5.323278209537613e-18	5.993591229001338e-20
19	2.214440042050544e-18	2.6424955135760027e-20
20	9.22572157655829e-19	1.1679054047681493e-20
21	3.84690963803259e-19	5.1739520934292374e-21
22	1.603692929726437e-19	2.277981725519518e-21
23	6.686140275961745e-20	1.0057556549380578e-21
24	2.789914011941868e-20	4.475885252608684e-22
25	1.1685429691027986e-20	2.0130054560749551e-22
26	4.871437501372871e-21	9.197552859950114e-23
27	2.0288111503555163e-21	4.271679268220827e-23
28	8.451399034258228e-22	1.9755417142900742e-23
29	3.5484501360102675e-22	9.306203553651248e-24
30	1.5198285932951352e-22	4.518479565877589e-24
31	7.216611577566491e-23	2.5164241890785704e-24
32	5.107562179633021e-23	1.992987557931561e-24
