	Amplitude1	Amplitude2	Mass0	Mass1	DeltaM	Error	RegUp	RegLow
0	4.4071655090525194e-11	6.588336474212511e-05	0.8574712875556604	27.51689603207638	26.65942474452072	0.0008633662493907043	23	10
