	A0_old	DeltaA0_old	A1_old	DeltaA1_old	A0_new	DeltaA0_new	A1_new	DeltaA1_new	Mass0	DeltaM0	Mass1	DeltaM1	DeltaM	DeltaDm	RegUp	RegLow
0	4.920710575016394e-11	2.35583030804839e-13	1.9093932249748998e-11	1.4673272385785484e-12	2.197275796464866e-19	9.708959334899062e-22	2.6315830504782734e-20	5.370281443348477e-21	0.9115453849790676	0.0005587903350676207	1.2727487262217996	0.025578379031315504	0.36120334124273207	0.025404352238357977	26	5
