	Amplitude1	Amplitude2	Mass0	Mass1	DeltaM	Error	RegUp	RegLow
0	3.551575113403172e-11	-0.00016545880096255924	0.9709751031849764	31.772144163504322	30.801169060319346	0.0010605197560752237	23	10
